series_name,timestamp,value,p5_14,p10_14,p25_14,p50_14,p75_14,p90_14,p95_14
T1,1915-04-04 00:00:00+00:00,25.1,27.6,28.830000000000002,34.425,37.65,44.925000000000004,49.92,51.964999999999996
T1,1915-04-05 00:00:00+00:00,33.1,26.725,27.6,32.35,37.65,44.925000000000004,49.92,51.964999999999996
T1,1915-04-06 00:00:00+00:00,37.7,26.725,27.6,32.05,37.65,44.925000000000004,49.92,51.964999999999996
T1,1915-04-07 00:00:00+00:00,41.9,26.725,27.6,32.05,38.1,44.925000000000004,49.92,51.964999999999996
T1,1915-04-08 00:00:00+00:00,49.8,26.725,27.6,32.05,38.1,45.125,49.92,51.964999999999996
T1,1915-04-09 00:00:00+00:00,68.5,26.725,27.6,32.05,38.1,45.125,48.870000000000005,50.324999999999996
T1,1915-04-10 00:00:00+00:00,86.7,26.725,27.6,32.05,38.1,45.125,48.870000000000005,56.34499999999999
T1,1915-04-11 00:00:00+00:00,103.0,26.725,27.6,32.05,38.1,45.5,62.890000000000015,74.86999999999999
T1,1915-04-12 00:00:00+00:00,106.0,26.725,27.6,32.05,38.1,49.025,81.24000000000002,92.405
T1,1915-04-13 00:00:00+00:00,90.9,26.725,27.6,32.05,39.8,63.825,98.11000000000001,104.05
T1,1915-04-14 00:00:00+00:00,66.5,26.725,27.6,32.05,39.8,82.15,99.37000000000002,104.05
T1,1915-04-15 00:00:00+00:00,51.0,26.725,27.6,32.05,45.849999999999994,82.15,99.37000000000002,104.05
T1,1915-04-16 00:00:00+00:00,42.8,26.725,27.6,34.25,50.4,82.15,99.37000000000002,104.05
T1,1915-04-17 00:00:00+00:00,41.3,26.725,29.25,38.75,50.4,82.15,99.37000000000002,104.05
T1,1915-04-18 00:00:00+00:00,34.8,30.3,34.480000000000004,41.449999999999996,50.4,82.15,99.37000000000002,104.05
T1,1915-04-19 00:00:00+00:00,33.1,34.205,35.67,41.449999999999996,50.4,82.15,99.37000000000002,104.05
T1,1915-04-20 00:00:00+00:00,28.6,34.205,35.67,41.449999999999996,50.4,82.15,99.37000000000002,104.05
T1,1915-04-21 00:00:00+00:00,25.8,31.525000000000002,33.61,41.449999999999996,50.4,82.15,99.37000000000002,104.05
T1,1915-04-22 00:00:00+00:00,23.9,27.62,29.950000000000003,36.425,50.4,82.15,99.37000000000002,104.05
T1,1915-04-23 00:00:00+00:00,22.2,25.135,26.64,33.525,46.9,82.15,99.37000000000002,104.05
T1,1915-04-24 00:00:00+00:00,23.4,23.305,24.47,29.725,42.05,81.65,99.37000000000002,104.05
T1,1915-04-25 00:00:00+00:00,22.2,22.98,23.549999999999997,26.5,38.05,62.625,99.37000000000002,104.05
T1,1915-04-26 00:00:00+00:00,23.4,22.2,22.56,24.375,33.95,48.95,83.58000000000003,96.185
T1,1915-04-27 00:00:00+00:00,22.2,22.2,22.56,23.525,30.85,42.425,61.850000000000016,75.03999999999999
T1,1915-04-28 00:00:00+00:00,23.4,22.2,22.2,23.4,27.200000000000003,39.675,48.540000000000006,56.425
T1,1915-04-29 00:00:00+00:00,22.2,22.2,22.2,23.4,24.85,34.375,42.35,45.669999999999995
T1,1915-04-30 00:00:00+00:00,22.2,22.2,22.2,22.5,23.65,31.975,39.35,41.824999999999996
T1,1915-05-01 00:00:00+00:00,21.0,22.2,22.2,22.2,23.4,27.900000000000002,34.29,37.074999999999996
T1,1915-05-02 00:00:00+00:00,18.8,21.78,22.2,22.2,23.4,25.325,31.750000000000007,33.695
T1,1915-05-03 00:00:00+00:00,18.8,20.23,21.36,22.2,22.799999999999997,23.775,27.760000000000005,30.175
T1,1915-05-04 00:00:00+00:00,18.8,18.8,19.46,22.2,22.2,23.4,25.230000000000004,26.78
T1,1915-05-05 00:00:00+00:00,17.7,18.8,18.8,21.3,22.2,23.4,23.75,24.564999999999998
T1,1915-05-06 00:00:00+00:00,15.7,18.415,18.8,19.35,22.2,23.099999999999998,23.4,23.575
T1,1915-05-07 00:00:00+00:00,16.6,17.0,18.03,18.8,22.2,22.2,23.4,23.4
T1,1915-05-08 00:00:00+00:00,17.7,16.285,16.93,18.8,21.6,22.2,23.4,23.4
T1,1915-05-09 00:00:00+00:00,17.7,16.285,16.93,17.975,19.9,22.2,23.04,23.4
T1,1915-05-10 00:00:00+00:00,17.7,16.285,16.93,17.7,18.8,22.2,23.04,23.4
T1,1915-05-11 00:00:00+00:00,17.7,16.285,16.93,17.7,18.8,21.9,22.2,22.619999999999997
T1,1915-05-12 00:00:00+00:00,17.7,16.285,16.93,17.7,18.25,20.45,22.2,22.619999999999997
T1,1915-05-13 00:00:00+00:00,17.7,16.285,16.93,17.7,17.7,18.8,21.84,22.2
T1,1915-05-14 00:00:00+00:00,13.7,16.285,16.93,17.7,17.7,18.8,20.340000000000003,21.419999999999998
T1,1915-05-15 00:00:00+00:00,14.6,15.0,15.97,17.7,17.7,18.525,18.8,19.57
T1,1915-05-16 00:00:00+00:00,13.7,14.285,14.93,16.875,17.7,17.7,18.8,18.8
T1,1915-05-17 00:00:00+00:00,12.9,13.7,13.969999999999999,15.925,17.7,17.7,18.470000000000002,18.8
T1,1915-05-18 00:00:00+00:00,11.3,13.42,13.7,14.875,17.7,17.7,17.7,18.085
T1,1915-05-19 00:00:00+00:00,10.6,12.34,13.14,13.924999999999999,17.15,17.7,17.7,17.7
T1,1915-05-20 00:00:00+00:00,12.0,11.055,11.780000000000001,13.7,16.15,17.7,17.7,17.7
T1,1915-05-21 00:00:00+00:00,11.3,11.055,11.51,13.1,15.600000000000001,17.7,17.7,17.7
T1,1915-05-22 00:00:00+00:00,13.7,11.055,11.3,12.225,14.149999999999999,17.7,17.7,17.7
T1,1915-05-23 00:00:00+00:00,12.0,11.055,11.3,12.225,13.7,17.7,17.7,17.7
T1,1915-05-24 00:00:00+00:00,13.3,11.055,11.3,12.0,13.7,16.925,17.7,17.7
T1,1915-05-25 00:00:00+00:00,12.9,11.055,11.3,12.0,13.5,14.375,17.7,17.7
T1,1915-05-26 00:00:00+00:00,12.0,11.055,11.3,12.0,13.100000000000001,13.7,16.770000000000003,17.7
T1,1915-05-27 00:00:00+00:00,12.0,11.055,11.3,12.0,12.9,13.7,14.33,15.684999999999999
T1,1915-05-28 00:00:00+00:00,11.3,11.055,11.3,12.0,12.45,13.6,13.7,14.014999999999999
T1,1915-05-29 00:00:00+00:00,12.0,11.055,11.3,11.475000000000001,12.0,13.200000000000001,13.7,14.014999999999999
T1,1915-05-30 00:00:00+00:00,11.3,11.055,11.3,11.475000000000001,12.0,12.9,13.58,13.7
T1,1915-05-31 00:00:00+00:00,10.6,11.055,11.3,11.3,12.0,12.675,13.180000000000001,13.44
T1,1915-06-01 00:00:00+00:00,8.8,10.6,10.81,11.3,12.0,12.0,13.180000000000001,13.44
T1,1915-06-02 00:00:00+00:00,8.2,9.97,10.6,11.3,12.0,12.0,13.180000000000001,13.44
T1,1915-06-03 00:00:00+00:00,8.2,8.59,9.34,11.3,12.0,12.0,13.180000000000001,13.44
T1,1915-06-04 00:00:00+00:00,7.8,8.2,8.379999999999999,10.775,11.65,12.0,13.180000000000001,13.44
T1,1915-06-05 00:00:00+00:00,7.9,8.059999999999999,8.2,9.25,11.65,12.0,13.180000000000001,13.44
T1,1915-06-06 00:00:00+00:00,7.5,7.865,7.99,8.35,11.3,12.0,12.63,13.040000000000001
T1,1915-06-07 00:00:00+00:00,7.2,7.695,7.83,8.2,10.95,12.0,12.63,13.040000000000001
T1,1915-06-08 00:00:00+00:00,8.8,7.3950000000000005,7.59,7.975,9.7,11.825,12.0,12.315
T1,1915-06-09 00:00:00+00:00,10.5,7.3950000000000005,7.59,7.975,8.8,11.3,12.0,12.0
T1,1915-06-10 00:00:00+00:00,9.6,7.3950000000000005,7.59,7.975,8.8,11.125,11.790000000000001,12.0
T1,1915-06-11 00:00:00+00:00,8.8,7.3950000000000005,7.59,7.975,8.8,10.575,11.3,11.545
T1,1915-06-12 00:00:00+00:00,10.5,7.3950000000000005,7.59,7.975,8.8,10.275,11.090000000000002,11.545
T1,1915-06-13 00:00:00+00:00,8.8,7.3950000000000005,7.59,7.975,8.8,10.275,10.57,10.845
T1,1915-06-14 00:00:00+00:00,8.8,7.3950000000000005,7.59,7.975,8.8,9.4,10.5,10.535
T1,1915-06-15 00:00:00+00:00,10.1,7.3950000000000005,7.59,7.975,8.8,8.8,10.23,10.5
T1,1915-06-16 00:00:00+00:00,11.8,7.3950000000000005,7.59,7.975,8.8,9.4,10.38,10.5
T1,1915-06-17 00:00:00+00:00,13.0,7.3950000000000005,7.59,7.975,8.8,9.975,10.5,10.955
T1,1915-06-18 00:00:00+00:00,11.8,7.3950000000000005,7.59,8.125,8.8,10.4,11.410000000000002,12.22
T1,1915-06-19 00:00:00+00:00,14.3,7.3950000000000005,7.62,8.8,9.2,10.5,11.8,12.22
T1,1915-06-20 00:00:00+00:00,10.1,7.3950000000000005,7.890000000000001,8.8,9.85,11.475000000000001,12.64,13.455
T1,1915-06-21 00:00:00+00:00,10.1,8.24,8.8,8.8,10.1,11.475000000000001,12.64,13.455
T1,1915-06-22 00:00:00+00:00,9.6,8.8,8.8,9.0,10.1,11.475000000000001,12.64,13.455
T1,1915-06-23 00:00:00+00:00,8.5,8.8,8.8,9.6,10.1,11.475000000000001,12.64,13.455
T1,1915-06-24 00:00:00+00:00,8.2,8.695,8.8,9.0,10.1,11.475000000000001,12.64,13.455
T1,1915-06-25 00:00:00+00:00,8.2,8.395,8.59,8.8,10.1,11.475000000000001,12.64,13.455
T1,1915-06-26 00:00:00+00:00,10.6,8.2,8.29,8.8,10.1,11.475000000000001,12.64,13.455
T1,1915-06-27 00:00:00+00:00,7.5,8.2,8.29,8.8,10.1,11.5,12.64,13.455
T1,1915-06-28 00:00:00+00:00,6.9,7.954999999999999,8.2,8.575,10.1,11.5,12.64,13.455
T1,1915-06-29 00:00:00+00:00,6.9,7.29,7.71,8.274999999999999,10.1,11.5,12.64,13.455
T1,1915-06-30 00:00:00+00:00,6.9,6.9,7.08,8.2,9.85,11.5,12.64,13.455
T1,1915-07-01 00:00:00+00:00,7.8,6.9,6.9,7.675,9.05,10.475,12.64,13.455
T1,1915-07-02 00:00:00+00:00,7.8,6.9,6.9,7.575,8.35,10.1,11.440000000000001,12.675
T1,1915-07-03 00:00:00+00:00,6.9,6.9,6.9,7.575,8.2,9.975,10.45,11.895
T1,1915-07-04 00:00:00+00:00,6.9,6.9,6.9,7.050000000000001,8.0,9.325,10.1,10.274999999999999
T1,1915-07-05 00:00:00+00:00,8.2,6.9,6.9,6.9,7.8,8.425,9.95,10.274999999999999
T1,1915-07-06 00:00:00+00:00,9.2,6.9,6.9,6.9,7.8,8.2,9.270000000000001,9.95
T1,1915-07-07 00:00:00+00:00,8.8,6.9,6.9,6.9,7.8,8.2,8.99,9.69
T1,1915-07-08 00:00:00+00:00,8.8,6.9,6.9,6.9,7.8,8.2,9.08,9.69
T1,1915-07-09 00:00:00+00:00,8.8,6.9,6.9,6.9,7.8,8.65,9.08,9.69
T1,1915-07-10 00:00:00+00:00,8.2,6.9,6.9,6.9,7.8,8.8,9.08,9.69
T1,1915-07-11 00:00:00+00:00,7.2,6.9,6.9,6.9,7.8,8.65,8.8,8.94
T1,1915-07-12 00:00:00+00:00,8.8,6.9,6.9,6.9,7.8,8.65,8.8,8.94
T1,1915-07-13 00:00:00+00:00,8.5,6.9,6.9,6.9750000000000005,8.0,8.8,8.8,8.94
T1,1915-07-14 00:00:00+00:00,8.2,6.9,6.9,7.35,8.2,8.8,8.8,8.94
T1,1915-07-15 00:00:00+00:00,7.5,6.9,6.99,7.8,8.2,8.8,8.8,8.94
T1,1915-07-16 00:00:00+00:00,7.2,6.9,6.99,7.575,8.2,8.8,8.8,8.94
T1,1915-07-17 00:00:00+00:00,7.2,6.9,6.99,7.275,8.2,8.8,8.8,8.94
T1,1915-07-18 00:00:00+00:00,8.5,7.095000000000001,7.2,7.275,8.2,8.8,8.8,8.94
T1,1915-07-19 00:00:00+00:00,9.2,7.2,7.2,7.675,8.35,8.8,8.8,8.94
T1,1915-07-20 00:00:00+00:00,9.3,7.2,7.2,7.675,8.5,8.8,9.08,9.2
T1,1915-07-21 00:00:00+00:00,8.8,7.2,7.2,7.675,8.5,8.8,9.08,9.235
T1,1915-07-22 00:00:00+00:00,7.5,7.2,7.2,7.675,8.5,8.8,9.08,9.235
T1,1915-07-23 00:00:00+00:00,7.9,7.2,7.2,7.5,8.35,8.8,9.08,9.235
T1,1915-07-24 00:00:00+00:00,7.4,7.2,7.2,7.5,8.2,8.725000000000001,9.08,9.235
T1,1915-07-25 00:00:00+00:00,7.1,7.2,7.2,7.425000000000001,8.05,8.725000000000001,9.08,9.235
T1,1915-07-26 00:00:00+00:00,7.7,7.165,7.2,7.425000000000001,8.05,8.725000000000001,9.08,9.235
T1,1915-07-27 00:00:00+00:00,7.5,7.165,7.2,7.425000000000001,7.800000000000001,8.5,9.08,9.235
T1,1915-07-28 00:00:00+00:00,7.7,7.165,7.2,7.425000000000001,7.6,8.425,9.08,9.235
T1,1915-07-29 00:00:00+00:00,7.5,7.165,7.2,7.425000000000001,7.6,8.35,9.08,9.235
T1,1915-07-30 00:00:00+00:00,7.5,7.165,7.2,7.425000000000001,7.6,8.35,9.08,9.235
T1,1915-07-31 00:00:00+00:00,7.2,7.165,7.260000000000001,7.5,7.6,8.35,9.08,9.235
T1,1915-08-01 00:00:00+00:00,7.7,7.165,7.260000000000001,7.5,7.6,8.35,9.08,9.235
T1,1915-08-02 00:00:00+00:00,7.8,7.165,7.260000000000001,7.5,7.6,7.8500000000000005,9.08,9.235
T1,1915-08-03 00:00:00+00:00,10.9,7.165,7.260000000000001,7.5,7.6,7.775,8.530000000000001,8.975000000000001
T1,1915-08-04 00:00:00+00:00,15.0,7.165,7.260000000000001,7.5,7.6,7.775,8.530000000000001,9.535
T1,1915-08-05 00:00:00+00:00,15.3,7.165,7.260000000000001,7.5,7.6,7.775,10.000000000000004,12.334999999999999
T1,1915-08-06 00:00:00+00:00,16.4,7.165,7.260000000000001,7.5,7.7,7.875,13.770000000000005,15.105
T1,1915-08-07 00:00:00+00:00,16.4,7.165,7.260000000000001,7.5,7.7,10.125,15.21,15.684999999999999
T1,1915-08-08 00:00:00+00:00,14.3,7.165,7.29,7.5,7.7,13.975,16.07,16.4
T1,1915-08-09 00:00:00+00:00,12.3,7.3950000000000005,7.5,7.55,7.75,14.825,16.07,16.4
T1,1915-08-10 00:00:00+00:00,11.3,7.3950000000000005,7.5,7.55,9.35,14.825,16.07,16.4
T1,1915-08-11 00:00:00+00:00,10.9,7.3950000000000005,7.5,7.7,11.100000000000001,14.825,16.07,16.4
T1,1915-08-12 00:00:00+00:00,13.0,7.3950000000000005,7.5,7.725,11.100000000000001,14.825,16.07,16.4
T1,1915-08-13 00:00:00+00:00,16.0,7.3950000000000005,7.5600000000000005,8.575,11.8,14.825,16.07,16.4
T1,1915-08-14 00:00:00+00:00,14.3,7.525,7.73,10.9,12.65,15.225000000000001,16.28,16.4
T1,1915-08-15 00:00:00+00:00,13.7,7.765,8.73,11.0,13.65,15.225000000000001,16.28,16.4
T1,1915-08-16 00:00:00+00:00,13.6,9.815000000000001,10.9,11.55,14.0,15.225000000000001,16.28,16.4
T1,1915-08-17 00:00:00+00:00,11.8,10.9,11.020000000000001,12.475000000000001,14.0,15.225000000000001,16.28,16.4
T1,1915-08-18 00:00:00+00:00,10.5,11.16,11.450000000000001,12.475000000000001,14.0,15.225000000000001,16.28,16.4
T1,1915-08-19 00:00:00+00:00,9.2,10.76,11.020000000000001,11.925,13.649999999999999,15.05,16.28,16.4
T1,1915-08-20 00:00:00+00:00,8.8,10.045,10.620000000000001,11.425,13.3,14.3,16.28,16.4
T1,1915-08-21 00:00:00+00:00,8.5,9.06,9.59,11.0,12.65,14.15,15.490000000000002,16.14
T1,1915-08-22 00:00:00+00:00,8.8,8.695,8.92,10.6,12.05,13.674999999999999,14.3,14.895
T1,1915-08-23 00:00:00+00:00,9.6,8.695,8.8,9.524999999999999,11.55,13.45,14.120000000000001,14.895
T1,1915-08-24 00:00:00+00:00,11.3,8.695,8.8,9.299999999999999,11.100000000000001,13.45,14.120000000000001,14.895
T1,1915-08-25 00:00:00+00:00,14.9,8.695,8.8,9.299999999999999,11.100000000000001,13.45,14.120000000000001,14.895
T1,1915-08-26 00:00:00+00:00,14.9,8.695,8.8,9.299999999999999,11.55,13.674999999999999,14.72,15.285
T1,1915-08-27 00:00:00+00:00,11.8,8.695,8.8,9.299999999999999,11.55,14.15,14.9,15.285
T1,1915-08-28 00:00:00+00:00,11.3,8.695,8.8,9.299999999999999,11.55,13.674999999999999,14.72,14.9
T1,1915-08-29 00:00:00+00:00,10.1,8.695,8.8,9.299999999999999,11.3,13.15,14.540000000000001,14.9
T1,1915-08-30 00:00:00+00:00,10.9,8.695,8.8,9.299999999999999,10.9,11.8,14.510000000000002,14.9
T1,1915-08-31 00:00:00+00:00,9.6,8.695,8.8,9.299999999999999,10.7,11.675,13.970000000000004,14.9
T1,1915-09-01 00:00:00+00:00,8.8,8.695,8.8,9.299999999999999,10.3,11.3,13.970000000000004,14.9
T1,1915-09-02 00:00:00+00:00,8.6,8.695,8.8,8.9,9.85,11.3,13.970000000000004,14.9
T1,1915-09-03 00:00:00+00:00,8.2,8.565,8.66,8.8,9.85,11.3,13.970000000000004,14.9
T1,1915-09-04 00:00:00+00:00,7.8,8.395,8.53,8.8,9.85,11.3,13.970000000000004,14.9
T1,1915-09-05 00:00:00+00:00,8.2,8.059999999999999,8.32,8.8,9.85,11.3,13.970000000000004,14.9
T1,1915-09-06 00:00:00+00:00,7.8,8.059999999999999,8.2,8.65,9.85,11.3,13.970000000000004,14.9
T1,1915-09-07 00:00:00+00:00,6.9,7.8,7.92,8.299999999999999,9.85,11.3,13.970000000000004,14.9
T1,1915-09-08 00:00:00+00:00,9.3,7.485,7.8,8.2,9.2,11.200000000000001,13.970000000000004,14.9
T1,1915-09-09 00:00:00+00:00,10.5,7.485,7.8,8.2,9.05,10.7,11.650000000000002,12.885
T1,1915-09-10 00:00:00+00:00,11.3,7.485,7.8,8.2,9.05,10.4,11.180000000000001,11.475000000000001
T1,1915-09-11 00:00:00+00:00,10.5,7.485,7.8,8.2,9.05,10.4,11.180000000000001,11.3
T1,1915-09-12 00:00:00+00:00,9.6,7.485,7.8,8.2,9.05,10.4,10.780000000000001,11.040000000000001
T1,1915-09-13 00:00:00+00:00,19.7,7.485,7.8,8.2,9.05,10.275,10.780000000000001,11.040000000000001
T1,1915-09-14 00:00:00+00:00,30.9,7.485,7.8,8.2,9.05,10.275,11.060000000000002,14.239999999999997
T1,1915-09-15 00:00:00+00:00,29.4,7.485,7.8,8.2,9.05,10.5,17.180000000000007,23.619999999999994
