series_name,timestamp,value,p5_14,p10_14,p25_14,p50_14,p75_14,p90_14,p95_14
price,2010-09-03 00:00:00+00:00,0.0609,0.062165,0.06229,0.0644,0.06470000000000001,0.0655,0.06588000000000001,0.06603500000000001
price,2010-09-04 00:00:00+00:00,0.0618,0.061680000000000006,0.062130000000000005,0.062975,0.06455,0.065375,0.06557,0.06574
price,2010-09-05 00:00:00+00:00,0.062,0.061485,0.06189,0.062275,0.06445000000000001,0.06495000000000001,0.0655,0.06553500000000001
price,2010-09-06 00:00:00+00:00,0.0622,0.061485,0.06186,0.062125,0.0644,0.06475,0.06535,0.06553500000000001
price,2010-09-07 00:00:00+00:00,0.0613,0.061485,0.06186,0.062125,0.06345,0.06457500000000001,0.06494,0.06521
price,2010-09-08 00:00:00+00:00,0.0615,0.06116,0.06145,0.062025,0.06235,0.064475,0.06474,0.06508
price,2010-09-09 00:00:00+00:00,0.0611,0.06116,0.06136,0.06185,0.0622,0.0644,0.06457,0.06467
price,2010-09-10 00:00:00+00:00,0.0614,0.06103,0.06116,0.061575,0.06215,0.063925,0.06457,0.06467
price,2010-09-11 00:00:00+00:00,0.0628,0.06103,0.06116,0.061425,0.06205,0.062425,0.06454,0.06467
price,2010-09-12 00:00:00+00:00,0.0618,0.06103,0.06116,0.061425,0.06205,0.062425,0.06392,0.06454
price,2010-09-13 00:00:00+00:00,0.0621,0.06103,0.06116,0.061425,0.0619,0.0622,0.06271,0.0635
price,2010-09-14 00:00:00+00:00,0.062,0.06103,0.06116,0.061425,0.0619,0.062175,0.06241,0.062605
price,2010-09-15 00:00:00+00:00,0.0615,0.06103,0.06116,0.061425,0.0619,0.062175,0.06241,0.062605
price,2010-09-16 00:00:00+00:00,0.0619,0.06103,0.06116,0.061425,0.0618,0.062075000000000005,0.0622,0.06241
price,2010-09-17 00:00:00+00:00,0.0599,0.06103,0.06116,0.061425,0.0618,0.062,0.06217,0.06241
price,2010-09-18 00:00:00+00:00,0.06,0.060680000000000005,0.06116,0.061425,0.0618,0.062,0.06217,0.06241
price,2010-09-19 00:00:00+00:00,0.0618,0.059965,0.06033,0.061325000000000005,0.061649999999999996,0.062,0.06217,0.06241
price,2010-09-20 00:00:00+00:00,0.0621,0.059965,0.06033,0.061325000000000005,0.061649999999999996,0.061975,0.06217,0.06241
price,2010-09-21 00:00:00+00:00,0.0629,0.059965,0.06033,0.061325000000000005,0.061649999999999996,0.061975,0.0621,0.062345
price,2010-09-22 00:00:00+00:00,0.0623,0.059965,0.06033,0.061425,0.0618,0.062075000000000005,0.06258999999999999,0.062835
price,2010-09-23 00:00:00+00:00,0.0622,0.059965,0.06033,0.061425,0.06185,0.0621,0.06265,0.062835
price,2010-09-24 00:00:00+00:00,0.0621,0.059965,0.06042,0.061575,0.06195,0.062175,0.06265,0.062835
price,2010-09-25 00:00:00+00:00,0.0621,0.059965,0.06045,0.0618,0.06205,0.062175,0.06265,0.062835
price,2010-09-26 00:00:00+00:00,0.062,0.059965,0.06045,0.0618,0.06205,0.0621,0.06227,0.06251
price,2010-09-27 00:00:00+00:00,0.0621,0.059965,0.06045,0.061825,0.06205,0.0621,0.06227,0.06251
price,2010-09-28 00:00:00+00:00,0.0619,0.059965,0.06045,0.061825,0.06205,0.0621,0.06227,0.06251
price,2010-09-29 00:00:00+00:00,0.062,0.059965,0.06045,0.061825,0.06205,0.0621,0.06227,0.06251
price,2010-09-30 00:00:00+00:00,0.0618,0.059965,0.06054,0.0619,0.06205,0.0621,0.06227,0.06251
price,2010-10-01 00:00:00+00:00,0.0619,0.059965,0.06054,0.061825,0.06205,0.0621,0.06227,0.06251
price,2010-10-02 00:00:00+00:00,0.0616,0.06117,0.0618,0.0619,0.06205,0.0621,0.06227,0.06251
price,2010-10-03 00:00:00+00:00,0.0613,0.06173,0.0618,0.0619,0.06205,0.0621,0.06227,0.06251
price,2010-10-04 00:00:00+00:00,0.0612,0.061495,0.06166,0.0619,0.06205,0.0621,0.06227,0.06251
price,2010-10-05 00:00:00+00:00,0.0614,0.061265,0.06139,0.061825,0.062,0.0621,0.06227,0.06251
price,2010-10-06 00:00:00+00:00,0.0622,0.061265,0.06133,0.06165,0.06195,0.0621,0.06217,0.062235
price,2010-10-07 00:00:00+00:00,0.0651,0.061265,0.06133,0.06165,0.06195,0.0621,0.06217,0.0622
price,2010-10-08 00:00:00+00:00,0.0769,0.061265,0.06133,0.06165,0.06195,0.0621,0.06217,0.063215
price,2010-10-09 00:00:00+00:00,0.0884,0.061265,0.06133,0.06165,0.06195,0.0621,0.06423000000000001,0.06923
price,2010-10-10 00:00:00+00:00,0.0948,0.061265,0.06133,0.06165,0.06195,0.062175,0.07336000000000001,0.080925
price,2010-10-11 00:00:00+00:00,0.093,0.061265,0.06133,0.06165,0.06195,0.064375,0.08495000000000001,0.09064
price,2010-10-12 00:00:00+00:00,0.0945,0.061265,0.06133,0.06165,0.06195,0.07395,0.09162000000000001,0.09362999999999999
price,2010-10-13 00:00:00+00:00,0.0985,0.061265,0.06133,0.06165,0.0621,0.085525,0.09405000000000001,0.094605
price,2010-10-14 00:00:00+00:00,0.103,0.061265,0.06133,0.06165,0.06365,0.09185,0.09471,0.096095
price,2010-10-15 00:00:00+00:00,0.103,0.061265,0.06133,0.061675,0.07100000000000001,0.094125,0.09739,0.100075
price,2010-10-16 00:00:00+00:00,0.101,0.061265,0.06133,0.06175,0.08265,0.094725,0.10165,0.103
price,2010-10-17 00:00:00+00:00,0.102,0.061265,0.06133,0.062925,0.0907,0.097575,0.1024,0.103
price,2010-10-18 00:00:00+00:00,0.103,0.06133,0.06164,0.06805,0.09375,0.100375,0.1027,0.103
price,2010-10-19 00:00:00+00:00,0.0985,0.06192,0.06307,0.079775,0.09465,0.10175,0.103,0.103
price,2010-10-20 00:00:00+00:00,0.0995,0.064085,0.06864,0.08955,0.09665,0.10175,0.103,0.103
price,2010-10-21 00:00:00+00:00,0.102,0.07277,0.08035,0.093375,0.0985,0.10175,0.103,0.103
price,2010-10-22 00:00:00+00:00,0.105,0.084375,0.08978,0.09457499999999999,0.099,0.102,0.103,0.103
price,2010-10-23 00:00:00+00:00,0.107,0.09139,0.09345,0.095725,0.10025,0.10275,0.103,0.1037
price,2010-10-24 00:00:00+00:00,0.112,0.093975,0.09459,0.0985,0.1015,0.103,0.10439999999999999,0.1057
price,2010-10-25 00:00:00+00:00,0.111,0.093975,0.09570000000000001,0.09875,0.102,0.103,0.1064,0.10875
price,2010-10-26 00:00:00+00:00,0.142,0.0971,0.0985,0.099875,0.1025,0.1045,0.10980000000000001,0.11135
price,2010-10-27 00:00:00+00:00,0.169,0.0985,0.0988,0.10125,0.103,0.1065,0.11170000000000001,0.12249999999999998
price,2010-10-28 00:00:00+00:00,0.179,0.09915,0.09995000000000001,0.102,0.103,0.11,0.13300000000000003,0.15144999999999997
price,2010-10-29 00:00:00+00:00,0.185,0.09915,0.09995000000000001,0.102,0.104,0.11175,0.16090000000000004,0.17250000000000001
price,2010-10-30 00:00:00+00:00,0.193,0.09915,0.09995000000000001,0.102,0.106,0.13449999999999998,0.17600000000000002,0.18109999999999998
price,2010-10-31 00:00:00+00:00,0.193,0.09915,0.10025,0.10225,0.109,0.16225,0.1832,0.1878
price,2010-11-01 00:00:00+00:00,0.194,0.09915,0.10025,0.1035,0.1115,0.1765,0.19060000000000002,0.193
price,2010-11-02 00:00:00+00:00,0.193,0.09915,0.10025,0.1055,0.127,0.1835,0.193,0.19335
price,2010-11-03 00:00:00+00:00,0.193,0.10112499999999999,0.10289999999999999,0.108,0.1555,0.191,0.193,0.19335
price,2010-11-04 00:00:00+00:00,0.214,0.10395,0.1056,0.11125,0.174,0.193,0.193,0.19335
price,2010-11-05 00:00:00+00:00,0.235,0.10629999999999999,0.1082,0.1195,0.182,0.193,0.1937,0.20099999999999998
price,2010-11-06 00:00:00+00:00,0.326,0.1096,0.1113,0.14875,0.189,0.193,0.20800000000000002,0.22135
price,2010-11-07 00:00:00+00:00,0.405,0.11165,0.121,0.1715,0.193,0.19375,0.22870000000000001,0.26685
price,2010-11-08 00:00:00+00:00,0.294,0.13115,0.15009999999999998,0.1805,0.193,0.209,0.2987000000000001,0.35364999999999996
price,2010-11-09 00:00:00+00:00,0.237,0.15955,0.17200000000000001,0.187,0.193,0.22974999999999998,0.3164,0.35364999999999996
price,2010-11-10 00:00:00+00:00,0.225,0.1755,0.1808,0.193,0.1935,0.2365,0.3164,0.35364999999999996
price,2010-11-11 00:00:00+00:00,0.227,0.1829,0.1874,0.193,0.20400000000000001,0.2365,0.3164,0.35364999999999996
price,2010-11-12 00:00:00+00:00,0.249,0.1902,0.193,0.193,0.2195,0.2365,0.3164,0.35364999999999996
price,2010-11-13 00:00:00+00:00,0.282,0.193,0.193,0.19325,0.226,0.246,0.3164,0.35364999999999996
price,2010-11-14 00:00:00+00:00,0.278,0.193,0.193,0.199,0.23099999999999998,0.27375,0.3164,0.35364999999999996
price,2010-11-15 00:00:00+00:00,0.274,0.193,0.1933,0.21675,0.236,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-16 00:00:00+00:00,0.246,0.193,0.1993,0.2255,0.243,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-17 00:00:00+00:00,0.226,0.20665,0.2173,0.229,0.2475,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-18 00:00:00+00:00,0.245,0.22115,0.2253,0.229,0.2475,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-19 00:00:00+00:00,0.274,0.22565000000000002,0.2263,0.2355,0.2475,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-20 00:00:00+00:00,0.282,0.22565000000000002,0.2263,0.239,0.2615,0.28099999999999997,0.3164,0.35364999999999996
price,2010-11-21 00:00:00+00:00,0.277,0.22565000000000002,0.2263,0.239,0.2615,0.28099999999999997,0.2904,0.33285
price,2010-11-22 00:00:00+00:00,0.28,0.22565000000000002,0.2263,0.239,0.2615,0.27775000000000005,0.282,0.28619999999999995
price,2010-11-23 00:00:00+00:00,0.283,0.22565000000000002,0.2263,0.239,0.2615,0.27775000000000005,0.2814,0.282
price,2010-11-24 00:00:00+00:00,0.283,0.22565000000000002,0.2263,0.24525,0.274,0.2795,0.282,0.28235
price,2010-11-25 00:00:00+00:00,0.281,0.22665000000000002,0.2324,0.24675,0.2755,0.2815,0.28269999999999995,0.283
price,2010-11-26 00:00:00+00:00,0.282,0.23835,0.2453,0.25525,0.2775,0.28175,0.28269999999999995,0.283
price,2010-11-27 00:00:00+00:00,0.284,0.23835,0.2453,0.274,0.279,0.282,0.28269999999999995,0.283
price,2010-11-28 00:00:00+00:00,0.277,0.23835,0.2453,0.274,0.279,0.282,0.283,0.28335
price,2010-11-29 00:00:00+00:00,0.254,0.23835,0.2453,0.274,0.2785,0.282,0.283,0.28335
price,2010-11-30 00:00:00+00:00,0.219,0.23835,0.2453,0.259,0.2785,0.282,0.283,0.28335
price,2010-12-01 00:00:00+00:00,0.219,0.22355,0.23170000000000002,0.259,0.2785,0.282,0.283,0.28335
price,2010-12-02 00:00:00+00:00,0.242,0.219,0.2268,0.259,0.2785,0.282,0.283,0.28335
price,2010-12-03 00:00:00+00:00,0.251,0.219,0.2259,0.259,0.2785,0.282,0.283,0.28335
price,2010-12-04 00:00:00+00:00,0.23,0.219,0.2259,0.25175000000000003,0.2785,0.282,0.283,0.28335
price,2010-12-05 00:00:00+00:00,0.205,0.219,0.2223,0.24425,0.277,0.28175,0.283,0.28335
price,2010-12-06 00:00:00+00:00,0.215,0.21409999999999998,0.219,0.233,0.2655,0.28175,0.283,0.28335
price,2010-12-07 00:00:00+00:00,0.213,0.2115,0.2162,0.22175,0.2525,0.28175,0.283,0.28335
price,2010-12-08 00:00:00+00:00,0.239,0.2102,0.21359999999999998,0.219,0.2465,0.28,0.28269999999999995,0.28335
price,2010-12-09 00:00:00+00:00,0.213,0.2102,0.21359999999999998,0.219,0.2405,0.27125,0.2817,0.28269999999999995
price,2010-12-10 00:00:00+00:00,0.202,0.2102,0.213,0.216,0.2345,0.25325,0.28049999999999997,0.28269999999999995
price,2010-12-11 00:00:00+00:00,0.216,0.20395,0.2074,0.2135,0.2245,0.24875,0.27010000000000006,0.27945000000000003
price,2010-12-12 00:00:00+00:00,0.214,0.20395,0.2074,0.2135,0.219,0.24125,0.2531,0.26205
price,2010-12-13 00:00:00+00:00,0.22,0.20395,0.2074,0.21325,0.2175,0.23675,0.24830000000000002,0.25205
price,2010-12-14 00:00:00+00:00,0.238,0.20395,0.2074,0.21325,0.2175,0.2275,0.2411,0.24514999999999998
price,2010-12-15 00:00:00+00:00,0.242,0.20395,0.2074,0.21325,0.2175,0.236,0.2411,0.24514999999999998
price,2010-12-16 00:00:00+00:00,0.244,0.20395,0.2074,0.21325,0.218,0.23875,0.242,0.24514999999999998
price,2010-12-17 00:00:00+00:00,0.245,0.20395,0.2074,0.21325,0.218,0.23875,0.2434,0.24645
price,2010-12-18 00:00:00+00:00,0.245,0.20395,0.2074,0.21325,0.218,0.23875,0.2434,0.24434999999999998
price,2010-12-19 00:00:00+00:00,0.244,0.20395,0.2074,0.21325,0.218,0.24125,0.2447,0.245
price,2010-12-20 00:00:00+00:00,0.254,0.20915,0.213,0.21425,0.22899999999999998,0.2435,0.2447,0.245
price,2010-12-21 00:00:00+00:00,0.25,0.20915,0.213,0.2145,0.2385,0.244,0.245,0.24814999999999998
price,2010-12-22 00:00:00+00:00,0.247,0.20915,0.2133,0.217,0.2405,0.24475,0.2485,0.2514
price,2010-12-23 00:00:00+00:00,0.249,0.20915,0.2133,0.217,0.243,0.245,0.24910000000000002,0.2514
price,2010-12-24 00:00:00+00:00,0.249,0.20980000000000001,0.21459999999999999,0.2245,0.244,0.2465,0.2497,0.2514
price,2010-12-25 00:00:00+00:00,0.249,0.2153,0.2172,0.239,0.2445,0.2485,0.2497,0.2514
price,2010-12-26 00:00:00+00:00,0.257,0.2179,0.2254,0.2425,0.245,0.249,0.2497,0.2514
price,2010-12-27 00:00:00+00:00,0.258,0.2317,0.2392,0.244,0.246,0.249,0.2528,0.25505
price,2010-12-28 00:00:00+00:00,0.272,0.24059999999999998,0.24259999999999998,0.24425,0.248,0.24975,0.2561,0.25735
price,2010-12-29 00:00:00+00:00,0.286,0.2433,0.244,0.245,0.249,0.253,0.2577,0.2629
price,2010-12-30 00:00:00+00:00,0.296,0.244,0.2443,0.2455,0.249,0.25625,0.26780000000000004,0.2769
price,2010-12-31 00:00:00+00:00,0.3,0.24465,0.245,0.2475,0.2495,0.25775000000000003,0.2818,0.2895
price,2011-01-01 00:00:00+00:00,0.296,0.24465,0.24559999999999998,0.249,0.252,0.2685,0.293,0.2974
price,2011-01-02 00:00:00+00:00,0.297,0.24595,0.2476,0.249,0.2555,0.2825,0.296,0.2974
price,2011-01-03 00:00:00+00:00,0.293,0.2483,0.249,0.24925,0.2575,0.2935,0.29669999999999996,0.29805
price,2011-01-04 00:00:00+00:00,0.297,0.2483,0.249,0.24925,0.265,0.29525,0.29669999999999996,0.29805
price,2011-01-05 00:00:00+00:00,0.294,0.2483,0.249,0.251,0.279,0.296,0.297,0.29805
price,2011-01-06 00:00:00+00:00,0.299,0.249,0.249,0.25725,0.2895,0.296,0.297,0.29805
price,2011-01-07 00:00:00+00:00,0.309,0.249,0.2514,0.2615,0.2935,0.29674999999999996,0.2984,0.29935
price,2011-01-08 00:00:00+00:00,0.316,0.2542,0.25730000000000003,0.2755,0.295,0.297,0.29969999999999997,0.30315
price,2011-01-09 00:00:00+00:00,0.323,0.25765,0.2622,0.28774999999999995,0.296,0.2985,0.3063,0.31145
price,2011-01-10 00:00:00+00:00,0.325,0.2671,0.2762,0.29325,0.2965,0.29974999999999996,0.3139,0.31845
price,2011-01-11 00:00:00+00:00,0.327,0.2811,0.28809999999999997,0.2945,0.297,0.30674999999999997,0.3209,0.3237
price,2011-01-12 00:00:00+00:00,0.323,0.29055,0.2933,0.296,0.298,0.31425000000000003,0.3244,0.3257
price,2011-01-13 00:00:00+00:00,0.318,0.29364999999999997,0.2946,0.29625,0.2995,0.32125000000000004,0.3244,0.3257
price,2011-01-14 00:00:00+00:00,0.359,0.29364999999999997,0.2946,0.297,0.3045,0.32175,0.3244,0.3257
price,2011-01-15 00:00:00+00:00,0.393,0.29364999999999997,0.2946,0.297,0.3125,0.323,0.3264,0.3382
price,2011-01-16 00:00:00+00:00,0.393,0.29364999999999997,0.2949,0.2975,0.317,0.3245,0.34940000000000004,0.3709
price,2011-01-17 00:00:00+00:00,0.368,0.29364999999999997,0.2949,0.3015,0.3205,0.3265,0.38280000000000003,0.393
price,2011-01-18 00:00:00+00:00,0.331,0.29595,0.2976,0.31074999999999997,0.323,0.351,0.38550000000000006,0.393
price,2011-01-19 00:00:00+00:00,0.313,0.29725,0.302,0.3165,0.324,0.352,0.38550000000000006,0.393
price,2011-01-20 00:00:00+00:00,0.351,0.3055,0.3102,0.3165,0.324,0.352,0.38550000000000006,0.393
price,2011-01-21 00:00:00+00:00,0.405,0.3116,0.3139,0.31925000000000003,0.326,0.357,0.38550000000000006,0.393
price,2011-01-22 00:00:00+00:00,0.427,0.31495,0.3166,0.323,0.329,0.36575,0.393,0.3972
price,2011-01-23 00:00:00+00:00,0.443,0.31625000000000003,0.3195,0.3235,0.34099999999999997,0.38675000000000004,0.40140000000000003,0.4127
price,2011-01-24 00:00:00+00:00,0.431,0.31625000000000003,0.3195,0.3255,0.355,0.393,0.42040000000000005,0.4326
price,2011-01-25 00:00:00+00:00,0.415,0.31625000000000003,0.3195,0.328,0.3635,0.402,0.4298,0.4352
price,2011-01-26 00:00:00+00:00,0.414,0.31625000000000003,0.3195,0.336,0.3805,0.4125,0.4298,0.4352
price,2011-01-27 00:00:00+00:00,0.415,0.31625000000000003,0.3219,0.353,0.393,0.41474999999999995,0.4298,0.4352
price,2011-01-28 00:00:00+00:00,0.434,0.3247,0.337,0.36124999999999996,0.399,0.415,0.4298,0.4352
price,2011-01-29 00:00:00+00:00,0.442,0.3247,0.337,0.37424999999999997,0.4095,0.424,0.4331,0.43715
price,2011-01-30 00:00:00+00:00,0.462,0.3247,0.337,0.37424999999999997,0.4145,0.43,0.4396,0.44235
price,2011-01-31 00:00:00+00:00,0.5,0.3247,0.337,0.37725,0.415,0.43325,0.4427,0.44965
price,2011-02-01 00:00:00+00:00,0.626,0.3247,0.337,0.40725,0.421,0.44,0.45630000000000004,0.4753
price,2011-02-02 00:00:00+00:00,0.713,0.3377,0.36719999999999997,0.41425,0.429,0.44275,0.48860000000000003,0.5440999999999999
price,2011-02-03 00:00:00+00:00,0.706,0.3861,0.4077,0.415,0.4325,0.45725000000000005,0.5882000000000002,0.65645
price,2011-02-04 00:00:00+00:00,0.766,0.41085,0.4143,0.418,0.438,0.4905,0.682,0.7084499999999999
price,2011-02-05 00:00:00+00:00,0.88,0.41464999999999996,0.415,0.428,0.4425,0.5945,0.7109,0.7315499999999999
price,2011-02-06 00:00:00+00:00,0.91,0.41464999999999996,0.415,0.43174999999999997,0.4525,0.6859999999999999,0.7501000000000001,0.8059
price,2011-02-07 00:00:00+00:00,0.895,0.41464999999999996,0.415,0.43174999999999997,0.481,0.7112499999999999,0.8458000000000001,0.8905
price,2011-02-08 00:00:00+00:00,0.904,0.41464999999999996,0.415,0.436,0.563,0.75275,0.8905000000000001,0.90025
price,2011-02-09 00:00:00+00:00,0.998,0.41464999999999996,0.42069999999999996,0.447,0.6659999999999999,0.8515,0.9013,0.9061
price,2011-02-10 00:00:00+00:00,1.03,0.42735,0.4364,0.47150000000000003,0.7095,0.89125,0.9082,0.9408
price,2011-02-11 00:00:00+00:00,1.025,0.4392,0.448,0.5315,0.7395,0.90175,0.9716000000000001,1.0092
price,2011-02-12 00:00:00+00:00,1.045,0.455,0.47340000000000004,0.646,0.823,0.9085000000000001,1.0169,1.02675
price,2011-02-13 00:00:00+00:00,1.051,0.4867,0.5378000000000001,0.70775,0.8875,0.976,1.0285,1.03525
price,2011-02-14 00:00:00+00:00,1.055,0.5819,0.65,0.72625,0.8995,1.0182499999999999,1.0405,1.0471
price,2011-02-15 00:00:00+00:00,1.053,0.6779999999999999,0.7081,0.7945,0.907,1.02875,1.0492,1.0524
price,2011-02-16 00:00:00+00:00,1.048,0.71055,0.7289,0.88375,0.954,1.04125,1.0524,1.0536999999999999
price,2011-02-17 00:00:00+00:00,1.043,0.745,0.8002,0.89725,1.0114999999999998,1.04725,1.0524,1.0536999999999999
price,2011-02-18 00:00:00+00:00,0.965,0.8401000000000001,0.8845000000000001,0.9055,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-19 00:00:00+00:00,0.893,0.88975,0.8977,0.9237500000000001,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-20 00:00:00+00:00,0.899,0.8943,0.8977,0.9237500000000001,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-21 00:00:00+00:00,0.833,0.8943,0.8962,0.91925,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-22 00:00:00+00:00,0.86,0.872,0.8948,0.91925,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-23 00:00:00+00:00,0.905,0.85055,0.8699,0.9155,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-24 00:00:00+00:00,0.968,0.85055,0.8699,0.9005000000000001,1.0274999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-25 00:00:00+00:00,0.941,0.85055,0.8699,0.9005000000000001,0.9964999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-26 00:00:00+00:00,0.935,0.85055,0.8699,0.9005000000000001,0.9664999999999999,1.04725,1.0524,1.0536999999999999
price,2011-02-27 00:00:00+00:00,0.924,0.85055,0.8699,0.9005000000000001,0.953,1.04675,1.0524,1.0536999999999999
price,2011-02-28 00:00:00+00:00,0.875,0.85055,0.8699,0.9005000000000001,0.938,1.0242499999999999,1.0514999999999999,1.0536999999999999
price,2011-03-01 00:00:00+00:00,0.89,0.85055,0.8645,0.8945000000000001,0.9295,0.9672499999999999,1.0465,1.04975
price,2011-03-02 00:00:00+00:00,0.93,0.85055,0.8645,0.89075,0.9145000000000001,0.959,1.0205,1.04475
price,2011-03-03 00:00:00+00:00,0.926,0.85055,0.8645,0.89075,0.9145000000000001,0.9395,0.9671,0.99425
price,2011-03-04 00:00:00+00:00,0.906,0.85055,0.8645,0.89075,0.9145000000000001,0.9337500000000001,0.9578,0.96605
price,2011-03-05 00:00:00+00:00,0.91,0.85055,0.8645,0.89075,0.9055,0.929,0.9392,0.9504499999999999
price,2011-03-06 00:00:00+00:00,0.905,0.85055,0.8645,0.89225,0.908,0.929,0.9392,0.9504499999999999
price,2011-03-07 00:00:00+00:00,0.878,0.85055,0.8645,0.89375,0.908,0.929,0.9392,0.9504499999999999
price,2011-03-08 00:00:00+00:00,0.878,0.86975,0.8759,0.89375,0.908,0.929,0.9392,0.9504499999999999
price,2011-03-09 00:00:00+00:00,0.858,0.87695,0.878,0.89375,0.908,0.929,0.9392,0.9504499999999999
price,2011-03-10 00:00:00+00:00,0.899,0.86905,0.8759,0.881,0.908,0.929,0.9392,0.9504499999999999
price,2011-03-11 00:00:00+00:00,0.885,0.86905,0.8759,0.881,0.9055,0.9255,0.9335000000000001,0.9371
price,2011-03-12 00:00:00+00:00,0.899,0.86905,0.8759,0.87975,0.902,0.9205000000000001,0.9288000000000001,0.9317500000000001
