series_name,timestamp,value,min_30,mean_30,max_30
T1,1969-03-04 00:00:00+00:00,10264.0,8534.0,9641.266666666666,10566.0
T1,1969-03-05 00:00:00+00:00,10046.0,8534.0,9689.6,10566.0
T1,1969-03-06 00:00:00+00:00,9704.0,8534.0,9691.533333333333,10566.0
T1,1969-03-07 00:00:00+00:00,9948.0,8534.0,9681.8,10566.0
T1,1969-03-08 00:00:00+00:00,9334.0,8534.0,9690.866666666667,10566.0
T1,1969-03-09 00:00:00+00:00,8394.0,8534.0,9677.733333333334,10566.0
T1,1969-03-10 00:00:00+00:00,9892.0,8394.0,9620.8,10566.0
T1,1969-03-11 00:00:00+00:00,10188.0,8394.0,9641.8,10566.0
T1,1969-03-12 00:00:00+00:00,9776.0,8394.0,9691.6,10566.0
T1,1969-03-13 00:00:00+00:00,9640.0,8394.0,9685.666666666666,10566.0
T1,1969-03-14 00:00:00+00:00,10034.0,8394.0,9678.466666666667,10566.0
T1,1969-03-15 00:00:00+00:00,8838.0,8394.0,9679.333333333334,10566.0
T1,1969-03-16 00:00:00+00:00,8336.0,8394.0,9653.733333333334,10566.0
T1,1969-03-17 00:00:00+00:00,10128.0,8336.0,9586.466666666667,10566.0
T1,1969-03-18 00:00:00+00:00,10136.0,8336.0,9613.733333333334,10566.0
T1,1969-03-19 00:00:00+00:00,10064.0,8336.0,9667.133333333333,10566.0
T1,1969-03-20 00:00:00+00:00,9812.0,8336.0,9675.2,10566.0
T1,1969-03-21 00:00:00+00:00,9902.0,8336.0,9663.066666666668,10566.0
T1,1969-03-22 00:00:00+00:00,8962.0,8336.0,9665.933333333332,10566.0
T1,1969-03-23 00:00:00+00:00,8602.0,8336.0,9631.933333333332,10566.0
T1,1969-03-24 00:00:00+00:00,9802.0,8336.0,9588.133333333333,10566.0
T1,1969-03-25 00:00:00+00:00,10272.0,8336.0,9609.8,10566.0
T1,1969-03-26 00:00:00+00:00,9818.0,8336.0,9662.066666666668,10566.0
T1,1969-03-27 00:00:00+00:00,9698.0,8336.0,9657.133333333333,10566.0
T1,1969-03-28 00:00:00+00:00,10326.0,8336.0,9628.2,10272.0
T1,1969-03-29 00:00:00+00:00,8908.0,8336.0,9637.466666666667,10326.0
T1,1969-03-30 00:00:00+00:00,8186.0,8336.0,9613.8,10326.0
T1,1969-03-31 00:00:00+00:00,9592.0,8186.0,9561.466666666667,10326.0
T1,1969-04-01 00:00:00+00:00,9960.0,8186.0,9575.0,10326.0
T1,1969-04-02 00:00:00+00:00,9978.0,8186.0,9621.0,10326.0
T1,1969-04-03 00:00:00+00:00,9530.0,8186.0,9618.0,10326.0
T1,1969-04-04 00:00:00+00:00,9572.0,8186.0,9593.533333333333,10326.0
T1,1969-04-05 00:00:00+00:00,8748.0,8186.0,9577.733333333334,10326.0
T1,1969-04-06 00:00:00+00:00,8008.0,8186.0,9545.866666666667,10326.0
T1,1969-04-07 00:00:00+00:00,9374.0,8008.0,9481.2,10326.0
T1,1969-04-08 00:00:00+00:00,10176.0,8008.0,9482.533333333333,10326.0
T1,1969-04-09 00:00:00+00:00,9852.0,8008.0,9541.933333333332,10326.0
T1,1969-04-10 00:00:00+00:00,9708.0,8008.0,9540.6,10326.0
T1,1969-04-11 00:00:00+00:00,9920.0,8008.0,9524.6,10326.0
T1,1969-04-12 00:00:00+00:00,8940.0,8008.0,9529.4,10326.0
T1,1969-04-13 00:00:00+00:00,8134.0,8008.0,9506.066666666668,10326.0
T1,1969-04-14 00:00:00+00:00,9566.0,8008.0,9442.733333333334,10326.0
T1,1969-04-15 00:00:00+00:00,10428.0,8008.0,9467.0,10326.0
T1,1969-04-16 00:00:00+00:00,9840.0,8008.0,9536.733333333334,10428.0
T1,1969-04-17 00:00:00+00:00,9876.0,8008.0,9527.133333333333,10428.0
T1,1969-04-18 00:00:00+00:00,9872.0,8008.0,9518.466666666667,10428.0
T1,1969-04-19 00:00:00+00:00,8994.0,8008.0,9512.066666666668,10428.0
T1,1969-04-20 00:00:00+00:00,7928.0,8008.0,9484.8,10428.0
T1,1969-04-21 00:00:00+00:00,9610.0,7928.0,9419.0,10428.0
T1,1969-04-22 00:00:00+00:00,10226.0,7928.0,9440.6,10428.0
T1,1969-04-23 00:00:00+00:00,9868.0,7928.0,9494.733333333334,10428.0
T1,1969-04-24 00:00:00+00:00,9472.0,7928.0,9496.933333333332,10428.0
T1,1969-04-25 00:00:00+00:00,9646.0,7928.0,9470.266666666666,10428.0
T1,1969-04-26 00:00:00+00:00,8922.0,7928.0,9464.533333333333,10428.0
T1,1969-04-27 00:00:00+00:00,7966.0,7928.0,9438.666666666666,10428.0
T1,1969-04-28 00:00:00+00:00,9518.0,7928.0,9360.0,10428.0
T1,1969-04-29 00:00:00+00:00,9700.0,7928.0,9380.333333333334,10428.0
T1,1969-04-30 00:00:00+00:00,9138.0,7928.0,9430.8,10428.0
T1,1969-05-01 00:00:00+00:00,9206.0,7928.0,9415.666666666666,10428.0
T1,1969-05-02 00:00:00+00:00,9736.0,7928.0,9390.533333333333,10428.0
T1,1969-05-03 00:00:00+00:00,8768.0,7928.0,9382.466666666667,10428.0
T1,1969-05-04 00:00:00+00:00,8094.0,7928.0,9357.066666666668,10428.0
T1,1969-05-05 00:00:00+00:00,9930.0,7928.0,9307.8,10428.0
T1,1969-05-06 00:00:00+00:00,9964.0,7928.0,9347.2,10428.0
T1,1969-05-07 00:00:00+00:00,9626.0,7928.0,9412.4,10428.0
T1,1969-05-08 00:00:00+00:00,9484.0,7928.0,9420.8,10428.0
T1,1969-05-09 00:00:00+00:00,9362.0,7928.0,9397.733333333334,10428.0
T1,1969-05-10 00:00:00+00:00,8516.0,7928.0,9381.4,10428.0
T1,1969-05-11 00:00:00+00:00,8122.0,7928.0,9341.666666666666,10428.0
T1,1969-05-12 00:00:00+00:00,9306.0,7928.0,9281.733333333334,10428.0
T1,1969-05-13 00:00:00+00:00,9862.0,7928.0,9293.933333333332,10428.0
T1,1969-05-14 00:00:00+00:00,9184.0,7928.0,9351.533333333333,10428.0
T1,1969-05-15 00:00:00+00:00,9524.0,7928.0,9338.8,10428.0
T1,1969-05-16 00:00:00+00:00,9824.0,7928.0,9308.666666666666,10226.0
T1,1969-05-17 00:00:00+00:00,8946.0,7928.0,9308.133333333333,10226.0
T1,1969-05-18 00:00:00+00:00,8028.0,7928.0,9277.133333333333,10226.0
T1,1969-05-19 00:00:00+00:00,9494.0,7928.0,9215.666666666666,10226.0
T1,1969-05-20 00:00:00+00:00,10388.0,7928.0,9232.333333333334,10226.0
T1,1969-05-21 00:00:00+00:00,9766.0,7966.0,9314.333333333334,10388.0
T1,1969-05-22 00:00:00+00:00,9406.0,7966.0,9319.533333333333,10388.0
T1,1969-05-23 00:00:00+00:00,9584.0,7966.0,9292.2,10388.0
T1,1969-05-24 00:00:00+00:00,8558.0,7966.0,9282.733333333334,10388.0
T1,1969-05-25 00:00:00+00:00,8226.0,7966.0,9252.266666666666,10388.0
T1,1969-05-26 00:00:00+00:00,9840.0,7966.0,9204.933333333332,10388.0
T1,1969-05-27 00:00:00+00:00,10352.0,7966.0,9235.533333333333,10388.0
T1,1969-05-28 00:00:00+00:00,9938.0,8028.0,9315.066666666668,10388.0
T1,1969-05-29 00:00:00+00:00,10190.0,8028.0,9329.066666666668,10388.0
T1,1969-05-30 00:00:00+00:00,9154.0,8028.0,9345.4,10388.0
T1,1969-05-31 00:00:00+00:00,8640.0,8028.0,9345.933333333332,10388.0
T1,1969-06-01 00:00:00+00:00,8426.0,8028.0,9327.066666666668,10388.0
T1,1969-06-02 00:00:00+00:00,9862.0,8028.0,9283.4,10388.0
T1,1969-06-03 00:00:00+00:00,10158.0,8028.0,9319.866666666667,10388.0
T1,1969-06-04 00:00:00+00:00,9838.0,8028.0,9388.666666666666,10388.0
T1,1969-06-05 00:00:00+00:00,9588.0,8028.0,9385.6,10388.0
T1,1969-06-06 00:00:00+00:00,10006.0,8028.0,9373.066666666668,10388.0
T1,1969-06-07 00:00:00+00:00,8814.0,8028.0,9385.733333333334,10388.0
T1,1969-06-08 00:00:00+00:00,8226.0,8028.0,9363.4,10388.0
T1,1969-06-09 00:00:00+00:00,9738.0,8028.0,9325.533333333333,10388.0
T1,1969-06-10 00:00:00+00:00,10320.0,8028.0,9366.266666666666,10388.0
T1,1969-06-11 00:00:00+00:00,9950.0,8028.0,9439.533333333333,10388.0
T1,1969-06-12 00:00:00+00:00,10220.0,8028.0,9461.0,10388.0
T1,1969-06-13 00:00:00+00:00,9852.0,8028.0,9472.933333333332,10388.0
T1,1969-06-14 00:00:00+00:00,8920.0,8028.0,9495.2,10388.0
T1,1969-06-15 00:00:00+00:00,8402.0,8028.0,9475.066666666668,10388.0
T1,1969-06-16 00:00:00+00:00,9744.0,8028.0,9427.666666666666,10388.0
T1,1969-06-17 00:00:00+00:00,10294.0,8028.0,9454.266666666666,10388.0
T1,1969-06-18 00:00:00+00:00,10220.0,8226.0,9529.8,10388.0
T1,1969-06-19 00:00:00+00:00,9756.0,8226.0,9554.0,10388.0
T1,1969-06-20 00:00:00+00:00,10424.0,8226.0,9532.933333333332,10352.0
T1,1969-06-21 00:00:00+00:00,9034.0,8226.0,9554.866666666667,10424.0
T1,1969-06-22 00:00:00+00:00,8612.0,8226.0,9542.466666666667,10424.0
T1,1969-06-23 00:00:00+00:00,9880.0,8226.0,9510.066666666668,10424.0
T1,1969-06-24 00:00:00+00:00,10624.0,8226.0,9554.133333333333,10424.0
T1,1969-06-25 00:00:00+00:00,10466.0,8226.0,9634.066666666668,10624.0
T1,1969-06-26 00:00:00+00:00,10344.0,8226.0,9654.933333333332,10624.0
T1,1969-06-27 00:00:00+00:00,10776.0,8226.0,9654.666666666666,10624.0
T1,1969-06-28 00:00:00+00:00,9566.0,8226.0,9682.6,10776.0
T1,1969-06-29 00:00:00+00:00,8800.0,8226.0,9661.8,10776.0
T1,1969-06-30 00:00:00+00:00,10588.0,8226.0,9650.0,10776.0
T1,1969-07-01 00:00:00+00:00,11146.0,8226.0,9714.933333333332,10776.0
T1,1969-07-02 00:00:00+00:00,10758.0,8226.0,9805.6,11146.0
T1,1969-07-03 00:00:00+00:00,10562.0,8226.0,9835.466666666667,11146.0
T1,1969-07-04 00:00:00+00:00,9168.0,8226.0,9848.933333333332,11146.0
T1,1969-07-05 00:00:00+00:00,9248.0,8226.0,9826.6,11146.0
T1,1969-07-06 00:00:00+00:00,8860.0,8226.0,9815.266666666666,11146.0
T1,1969-07-07 00:00:00+00:00,10634.0,8226.0,9777.066666666668,11146.0
T1,1969-07-08 00:00:00+00:00,10842.0,8226.0,9837.733333333334,11146.0
T1,1969-07-09 00:00:00+00:00,10576.0,8402.0,9924.933333333332,11146.0
T1,1969-07-10 00:00:00+00:00,10562.0,8402.0,9952.866666666667,11146.0
T1,1969-07-11 00:00:00+00:00,10686.0,8402.0,9960.933333333332,11146.0
T1,1969-07-12 00:00:00+00:00,9472.0,8402.0,9985.466666666667,11146.0
T1,1969-07-13 00:00:00+00:00,8978.0,8402.0,9960.533333333333,11146.0
T1,1969-07-14 00:00:00+00:00,10242.0,8402.0,9931.4,11146.0
T1,1969-07-15 00:00:00+00:00,11296.0,8402.0,9975.466666666667,11146.0
T1,1969-07-16 00:00:00+00:00,10698.0,8612.0,10071.933333333332,11296.0
T1,1969-07-17 00:00:00+00:00,10668.0,8612.0,10103.733333333334,11296.0
T1,1969-07-18 00:00:00+00:00,10632.0,8612.0,10116.2,11296.0
T1,1969-07-19 00:00:00+00:00,9674.0,8612.0,10129.933333333332,11296.0
T1,1969-07-20 00:00:00+00:00,8940.0,8612.0,10127.2,11296.0
T1,1969-07-21 00:00:00+00:00,10196.0,8612.0,10077.733333333334,11296.0
T1,1969-07-22 00:00:00+00:00,11040.0,8612.0,10116.466666666667,11296.0
T1,1969-07-23 00:00:00+00:00,10468.0,8800.0,10197.4,11296.0
T1,1969-07-24 00:00:00+00:00,10430.0,8800.0,10217.0,11296.0
T1,1969-07-25 00:00:00+00:00,10688.0,8800.0,10210.533333333333,11296.0
T1,1969-07-26 00:00:00+00:00,9786.0,8800.0,10217.933333333332,11296.0
T1,1969-07-27 00:00:00+00:00,9408.0,8800.0,10199.333333333334,11296.0
T1,1969-07-28 00:00:00+00:00,10548.0,8800.0,10153.733333333334,11296.0
T1,1969-07-29 00:00:00+00:00,11102.0,8800.0,10186.466666666667,11296.0
T1,1969-07-30 00:00:00+00:00,10634.0,8860.0,10263.2,11296.0
T1,1969-07-31 00:00:00+00:00,10346.0,8860.0,10264.733333333334,11296.0
T1,1969-08-01 00:00:00+00:00,10730.0,8860.0,10238.066666666668,11296.0
T1,1969-08-02 00:00:00+00:00,9982.0,8860.0,10237.133333333333,11296.0
T1,1969-08-03 00:00:00+00:00,9082.0,8860.0,10217.8,11296.0
T1,1969-08-04 00:00:00+00:00,10450.0,8860.0,10214.933333333332,11296.0
T1,1969-08-05 00:00:00+00:00,10944.0,8860.0,10255.0,11296.0
T1,1969-08-06 00:00:00+00:00,10852.0,8940.0,10324.466666666667,11296.0
T1,1969-08-07 00:00:00+00:00,10382.0,8940.0,10331.733333333334,11296.0
T1,1969-08-08 00:00:00+00:00,11302.0,8940.0,10316.4,11296.0
T1,1969-08-09 00:00:00+00:00,10092.0,8940.0,10340.6,11302.0
T1,1969-08-10 00:00:00+00:00,9106.0,8940.0,10324.933333333332,11302.0
T1,1969-08-11 00:00:00+00:00,10706.0,8940.0,10272.266666666666,11302.0
T1,1969-08-12 00:00:00+00:00,11138.0,8940.0,10313.4,11302.0
T1,1969-08-13 00:00:00+00:00,10802.0,8940.0,10385.4,11302.0
T1,1969-08-14 00:00:00+00:00,10726.0,8940.0,10404.066666666668,11302.0
T1,1969-08-15 00:00:00+00:00,10910.0,8940.0,10385.066666666668,11302.0
T1,1969-08-16 00:00:00+00:00,9772.0,8940.0,10392.133333333333,11302.0
T1,1969-08-17 00:00:00+00:00,9124.0,8940.0,10362.266666666666,11302.0
T1,1969-08-18 00:00:00+00:00,10650.0,8940.0,10312.0,11302.0
T1,1969-08-19 00:00:00+00:00,11410.0,8940.0,10344.533333333333,11302.0
T1,1969-08-20 00:00:00+00:00,10918.0,9082.0,10426.866666666667,11410.0
T1,1969-08-21 00:00:00+00:00,10184.0,9082.0,10450.933333333332,11410.0
T1,1969-08-22 00:00:00+00:00,10586.0,9082.0,10422.4,11410.0
T1,1969-08-23 00:00:00+00:00,9660.0,9082.0,10426.333333333334,11410.0
T1,1969-08-24 00:00:00+00:00,9084.0,9082.0,10400.666666666666,11410.0
T1,1969-08-25 00:00:00+00:00,10586.0,9082.0,10347.2,11410.0
T1,1969-08-26 00:00:00+00:00,11082.0,9082.0,10373.866666666667,11410.0
T1,1969-08-27 00:00:00+00:00,10638.0,9082.0,10429.666666666666,11410.0
T1,1969-08-28 00:00:00+00:00,10616.0,9082.0,10432.666666666666,11410.0
T1,1969-08-29 00:00:00+00:00,10714.0,9082.0,10416.466666666667,11410.0
T1,1969-08-30 00:00:00+00:00,9708.0,9082.0,10419.133333333333,11410.0
T1,1969-08-31 00:00:00+00:00,8986.0,9082.0,10397.866666666667,11410.0
T1,1969-09-01 00:00:00+00:00,9012.0,8986.0,10339.733333333334,11410.0
T1,1969-09-02 00:00:00+00:00,10686.0,8986.0,10307.4,11410.0
T1,1969-09-03 00:00:00+00:00,11044.0,8986.0,10360.866666666667,11410.0
T1,1969-09-04 00:00:00+00:00,10506.0,8986.0,10380.666666666666,11410.0
T1,1969-09-05 00:00:00+00:00,10610.0,8986.0,10366.066666666668,11410.0
T1,1969-09-06 00:00:00+00:00,9710.0,8986.0,10358.0,11410.0
T1,1969-09-07 00:00:00+00:00,9196.0,8986.0,10335.6,11410.0
T1,1969-09-08 00:00:00+00:00,10508.0,8986.0,10265.4,11410.0
T1,1969-09-09 00:00:00+00:00,10598.0,8986.0,10279.266666666666,11410.0
T1,1969-09-10 00:00:00+00:00,10450.0,8986.0,10329.0,11410.0
T1,1969-09-11 00:00:00+00:00,10408.0,8986.0,10320.466666666667,11410.0
T1,1969-09-12 00:00:00+00:00,10752.0,8986.0,10296.133333333333,11410.0
T1,1969-09-13 00:00:00+00:00,9534.0,8986.0,10294.466666666667,11410.0
T1,1969-09-14 00:00:00+00:00,9204.0,8986.0,10254.733333333334,11410.0
T1,1969-09-15 00:00:00+00:00,10728.0,8986.0,10197.866666666667,11410.0
T1,1969-09-16 00:00:00+00:00,11142.0,8986.0,10229.733333333334,11410.0
T1,1969-09-17 00:00:00+00:00,10864.0,8986.0,10297.0,11410.0
T1,1969-09-18 00:00:00+00:00,10876.0,8986.0,10304.133333333333,11410.0
T1,1969-09-19 00:00:00+00:00,10832.0,8986.0,10286.333333333334,11142.0
T1,1969-09-20 00:00:00+00:00,10040.0,8986.0,10283.466666666667,11142.0
T1,1969-09-21 00:00:00+00:00,9368.0,8986.0,10278.666666666666,11142.0
T1,1969-09-22 00:00:00+00:00,10970.0,8986.0,10238.066666666668,11142.0
T1,1969-09-23 00:00:00+00:00,11300.0,8986.0,10281.733333333334,11142.0
T1,1969-09-24 00:00:00+00:00,10898.0,8986.0,10355.6,11300.0
T1,1969-09-25 00:00:00+00:00,10840.0,8986.0,10366.0,11300.0
T1,1969-09-26 00:00:00+00:00,11154.0,8986.0,10357.933333333332,11300.0
T1,1969-09-27 00:00:00+00:00,10170.0,8986.0,10375.133333333333,11300.0
T1,1969-09-28 00:00:00+00:00,9198.0,8986.0,10360.266666666666,11300.0
T1,1969-09-29 00:00:00+00:00,10708.0,8986.0,10309.733333333334,11300.0
T1,1969-09-30 00:00:00+00:00,11138.0,8986.0,10343.066666666668,11300.0
T1,1969-10-01 00:00:00+00:00,10910.0,9012.0,10414.8,11300.0
T1,1969-10-02 00:00:00+00:00,10656.0,9196.0,10478.066666666668,11300.0
T1,1969-10-03 00:00:00+00:00,10922.0,9196.0,10477.066666666668,11300.0
T1,1969-10-04 00:00:00+00:00,9710.0,9196.0,10473.0,11300.0
T1,1969-10-05 00:00:00+00:00,8972.0,9196.0,10446.466666666667,11300.0
T1,1969-10-06 00:00:00+00:00,10318.0,8972.0,10391.866666666667,11300.0
T1,1969-10-07 00:00:00+00:00,10654.0,8972.0,10412.133333333333,11300.0
T1,1969-10-08 00:00:00+00:00,10510.0,8972.0,10460.733333333334,11300.0
T1,1969-10-09 00:00:00+00:00,10710.0,8972.0,10460.8,11300.0
T1,1969-10-10 00:00:00+00:00,10748.0,8972.0,10464.533333333333,11300.0
T1,1969-10-11 00:00:00+00:00,9566.0,8972.0,10474.466666666667,11300.0
T1,1969-10-12 00:00:00+00:00,9014.0,8972.0,10446.4,11300.0
T1,1969-10-13 00:00:00+00:00,9996.0,8972.0,10388.466666666667,11300.0
T1,1969-10-14 00:00:00+00:00,10618.0,8972.0,10403.866666666667,11300.0
T1,1969-10-15 00:00:00+00:00,10120.0,8972.0,10451.0,11300.0
T1,1969-10-16 00:00:00+00:00,9918.0,8972.0,10430.733333333334,11300.0
T1,1969-10-17 00:00:00+00:00,10338.0,8972.0,10389.933333333332,11300.0
T1,1969-10-18 00:00:00+00:00,9172.0,8972.0,10372.4,11300.0
T1,1969-10-19 00:00:00+00:00,8586.0,8972.0,10315.6,11300.0
T1,1969-10-20 00:00:00+00:00,10148.0,8586.0,10240.733333333334,11300.0
T1,1969-10-21 00:00:00+00:00,10674.0,8586.0,10244.333333333334,11300.0
T1,1969-10-22 00:00:00+00:00,10300.0,8586.0,10287.866666666667,11300.0
T1,1969-10-23 00:00:00+00:00,9814.0,8586.0,10265.533333333333,11300.0
T1,1969-10-24 00:00:00+00:00,10010.0,8586.0,10216.0,11154.0
T1,1969-10-25 00:00:00+00:00,9258.0,8586.0,10186.4,11154.0
T1,1969-10-26 00:00:00+00:00,8864.0,8586.0,10133.666666666666,11154.0
T1,1969-10-27 00:00:00+00:00,10372.0,8586.0,10057.333333333334,11138.0
T1,1969-10-28 00:00:00+00:00,10640.0,8586.0,10064.066666666668,11138.0
T1,1969-10-29 00:00:00+00:00,10104.0,8586.0,10112.133333333333,11138.0
T1,1969-10-30 00:00:00+00:00,10110.0,8586.0,10092.0,11138.0
T1,1969-10-31 00:00:00+00:00,10144.0,8586.0,10057.733333333334,10922.0
T1,1969-11-01 00:00:00+00:00,9342.0,8586.0,10032.2,10922.0
T1,1969-11-02 00:00:00+00:00,8904.0,8586.0,9988.4,10922.0
T1,1969-11-03 00:00:00+00:00,10338.0,8586.0,9921.133333333333,10748.0
T1,1969-11-04 00:00:00+00:00,10772.0,8586.0,9942.066666666668,10748.0
T1,1969-11-05 00:00:00+00:00,10020.0,8586.0,10002.066666666668,10772.0
T1,1969-11-06 00:00:00+00:00,10240.0,8586.0,9992.133333333333,10772.0
T1,1969-11-07 00:00:00+00:00,10660.0,8586.0,9978.333333333334,10772.0
T1,1969-11-08 00:00:00+00:00,9678.0,8586.0,9983.333333333334,10772.0
T1,1969-11-09 00:00:00+00:00,9022.0,8586.0,9948.933333333332,10772.0
T1,1969-11-10 00:00:00+00:00,10342.0,8586.0,9891.4,10772.0
T1,1969-11-11 00:00:00+00:00,10878.0,8586.0,9917.266666666666,10772.0
T1,1969-11-12 00:00:00+00:00,10324.0,8586.0,9979.4,10878.0
T1,1969-11-13 00:00:00+00:00,10100.0,8586.0,9990.333333333334,10878.0
T1,1969-11-14 00:00:00+00:00,10396.0,8586.0,9973.066666666668,10878.0
T1,1969-11-15 00:00:00+00:00,9298.0,8586.0,9982.266666666666,10878.0
T1,1969-11-16 00:00:00+00:00,8660.0,8586.0,9961.6,10878.0
T1,1969-11-17 00:00:00+00:00,10286.0,8586.0,9905.666666666666,10878.0
T1,1969-11-18 00:00:00+00:00,10698.0,8586.0,9942.8,10878.0
T1,1969-11-19 00:00:00+00:00,10260.0,8660.0,10013.2,10878.0
T1,1969-11-20 00:00:00+00:00,10258.0,8660.0,10016.933333333332,10878.0
T1,1969-11-21 00:00:00+00:00,10168.0,8660.0,10003.066666666668,10878.0
T1,1969-11-22 00:00:00+00:00,9438.0,8660.0,9998.666666666666,10878.0
T1,1969-11-23 00:00:00+00:00,8866.0,8660.0,9986.133333333333,10878.0
T1,1969-11-24 00:00:00+00:00,10462.0,8660.0,9948.0,10878.0
T1,1969-11-25 00:00:00+00:00,10864.0,8660.0,9988.133333333333,10878.0
T1,1969-11-26 00:00:00+00:00,10074.0,8660.0,10054.8,10878.0
T1,1969-11-27 00:00:00+00:00,8248.0,8660.0,10044.866666666667,10878.0
T1,1969-11-28 00:00:00+00:00,9948.0,8248.0,9965.133333333333,10878.0
T1,1969-11-29 00:00:00+00:00,9332.0,8248.0,9959.933333333332,10878.0
T1,1969-11-30 00:00:00+00:00,8966.0,8248.0,9934.0,10878.0
T1,1969-12-01 00:00:00+00:00,10648.0,8248.0,9894.733333333334,10878.0
T1,1969-12-02 00:00:00+00:00,10736.0,8248.0,9938.266666666666,10878.0
T1,1969-12-03 00:00:00+00:00,10300.0,8248.0,9999.333333333334,10878.0
T1,1969-12-04 00:00:00+00:00,10254.0,8248.0,9998.066666666668,10878.0
T1,1969-12-05 00:00:00+00:00,10428.0,8248.0,9980.8,10878.0
T1,1969-12-06 00:00:00+00:00,9420.0,8248.0,9994.4,10878.0
T1,1969-12-07 00:00:00+00:00,8740.0,8248.0,9967.066666666668,10878.0
T1,1969-12-08 00:00:00+00:00,10646.0,8248.0,9903.066666666668,10878.0
T1,1969-12-09 00:00:00+00:00,10730.0,8248.0,9935.333333333334,10878.0
T1,1969-12-10 00:00:00+00:00,10348.0,8248.0,9992.266666666666,10878.0
T1,1969-12-11 00:00:00+00:00,10300.0,8248.0,9992.466666666667,10878.0
T1,1969-12-12 00:00:00+00:00,10758.0,8248.0,9973.2,10864.0
T1,1969-12-13 00:00:00+00:00,9602.0,8248.0,9987.666666666666,10864.0
T1,1969-12-14 00:00:00+00:00,8762.0,8248.0,9971.066666666668,10864.0
T1,1969-12-15 00:00:00+00:00,10898.0,8248.0,9916.6,10864.0
T1,1969-12-16 00:00:00+00:00,11022.0,8248.0,9969.933333333332,10898.0
T1,1969-12-17 00:00:00+00:00,10646.0,8248.0,10048.666666666666,11022.0
T1,1969-12-18 00:00:00+00:00,10426.0,8248.0,10060.666666666666,11022.0
T1,1969-12-19 00:00:00+00:00,10912.0,8248.0,10051.6,11022.0
T1,1969-12-20 00:00:00+00:00,9822.0,8248.0,10073.333333333334,11022.0
T1,1969-12-21 00:00:00+00:00,8864.0,8248.0,10058.8,11022.0
T1,1969-12-22 00:00:00+00:00,10492.0,8248.0,10015.333333333334,11022.0
T1,1969-12-23 00:00:00+00:00,9856.0,8248.0,10050.466666666667,11022.0
T1,1969-12-24 00:00:00+00:00,8978.0,8248.0,10083.466666666667,11022.0
T1,1969-12-25 00:00:00+00:00,8284.0,8248.0,10034.0,11022.0
T1,1969-12-26 00:00:00+00:00,9910.0,8248.0,9948.0,11022.0
T1,1969-12-27 00:00:00+00:00,9304.0,8248.0,9942.533333333333,11022.0
