series_name,timestamp,value,min_14,mean_14,max_14
price,2010-09-16 00:00:00+00:00,0.0619,0.0609,0.06175714285714286,0.0628
price,2010-09-17 00:00:00+00:00,0.0599,0.0609,0.06173571428571428,0.0628
price,2010-09-18 00:00:00+00:00,0.06,0.0599,0.06166428571428571,0.0628
price,2010-09-19 00:00:00+00:00,0.0618,0.0599,0.061535714285714284,0.0628
price,2010-09-20 00:00:00+00:00,0.0621,0.0599,0.061521428571428574,0.0628
price,2010-09-21 00:00:00+00:00,0.0629,0.0599,0.06151428571428571,0.0628
price,2010-09-22 00:00:00+00:00,0.0623,0.0599,0.06162857142857143,0.0629
price,2010-09-23 00:00:00+00:00,0.0622,0.0599,0.06168571428571429,0.0629
price,2010-09-24 00:00:00+00:00,0.0621,0.0599,0.061764285714285716,0.0629
price,2010-09-25 00:00:00+00:00,0.0621,0.0599,0.06181428571428572,0.0629
price,2010-09-26 00:00:00+00:00,0.062,0.0599,0.061764285714285716,0.0629
price,2010-09-27 00:00:00+00:00,0.0621,0.0599,0.061778571428571426,0.0629
price,2010-09-28 00:00:00+00:00,0.0619,0.0599,0.061778571428571426,0.0629
price,2010-09-29 00:00:00+00:00,0.062,0.0599,0.061771428571428574,0.0629
price,2010-09-30 00:00:00+00:00,0.0618,0.0599,0.06180714285714285,0.0629
price,2010-10-01 00:00:00+00:00,0.0619,0.0599,0.06180000000000001,0.0629
price,2010-10-02 00:00:00+00:00,0.0616,0.06,0.06194285714285714,0.0629
price,2010-10-03 00:00:00+00:00,0.0613,0.0616,0.06205714285714286,0.0629
price,2010-10-04 00:00:00+00:00,0.0612,0.0613,0.06202142857142857,0.0629
price,2010-10-05 00:00:00+00:00,0.0614,0.0612,0.06195714285714286,0.0629
price,2010-10-06 00:00:00+00:00,0.0622,0.0612,0.06185,0.0623
price,2010-10-07 00:00:00+00:00,0.0651,0.0612,0.06184285714285714,0.0622
price,2010-10-08 00:00:00+00:00,0.0769,0.0612,0.06205,0.0651
price,2010-10-09 00:00:00+00:00,0.0884,0.0612,0.06310714285714285,0.0769
price,2010-10-10 00:00:00+00:00,0.0948,0.0612,0.06498571428571429,0.0884
price,2010-10-11 00:00:00+00:00,0.093,0.0612,0.06732857142857143,0.0948
price,2010-10-12 00:00:00+00:00,0.0945,0.0612,0.06953571428571428,0.0948
price,2010-10-13 00:00:00+00:00,0.0985,0.0612,0.07186428571428571,0.0948
price,2010-10-14 00:00:00+00:00,0.103,0.0612,0.07447142857142856,0.0985
price,2010-10-15 00:00:00+00:00,0.103,0.0612,0.0774142857142857,0.103
price,2010-10-16 00:00:00+00:00,0.101,0.0612,0.08034999999999999,0.103
price,2010-10-17 00:00:00+00:00,0.102,0.0612,0.08316428571428572,0.103
price,2010-10-18 00:00:00+00:00,0.103,0.0612,0.08607142857142856,0.103
price,2010-10-19 00:00:00+00:00,0.0985,0.0614,0.08905714285714285,0.103
price,2010-10-20 00:00:00+00:00,0.0995,0.0622,0.09170714285714286,0.103
price,2010-10-21 00:00:00+00:00,0.102,0.0651,0.09437142857142858,0.103
price,2010-10-22 00:00:00+00:00,0.105,0.0769,0.09700714285714285,0.103
price,2010-10-23 00:00:00+00:00,0.107,0.0884,0.09901428571428571,0.105
price,2010-10-24 00:00:00+00:00,0.112,0.093,0.10034285714285715,0.107
price,2010-10-25 00:00:00+00:00,0.111,0.093,0.10157142857142858,0.112
price,2010-10-26 00:00:00+00:00,0.142,0.0945,0.10285714285714286,0.112
price,2010-10-27 00:00:00+00:00,0.169,0.0985,0.10624999999999998,0.142
price,2010-10-28 00:00:00+00:00,0.179,0.0985,0.1112857142857143,0.169
price,2010-10-29 00:00:00+00:00,0.185,0.0985,0.11671428571428573,0.179
price,2010-10-30 00:00:00+00:00,0.193,0.0985,0.12257142857142858,0.185
price,2010-10-31 00:00:00+00:00,0.193,0.0985,0.12914285714285714,0.193
price,2010-11-01 00:00:00+00:00,0.194,0.0985,0.13564285714285715,0.193
price,2010-11-02 00:00:00+00:00,0.193,0.0985,0.14214285714285715,0.194
price,2010-11-03 00:00:00+00:00,0.193,0.0995,0.14889285714285716,0.194
price,2010-11-04 00:00:00+00:00,0.214,0.102,0.15557142857142855,0.194
price,2010-11-05 00:00:00+00:00,0.235,0.105,0.16357142857142856,0.214
price,2010-11-06 00:00:00+00:00,0.326,0.107,0.17285714285714285,0.235
price,2010-11-07 00:00:00+00:00,0.405,0.111,0.18850000000000003,0.326
price,2010-11-08 00:00:00+00:00,0.294,0.111,0.20942857142857144,0.405
price,2010-11-09 00:00:00+00:00,0.237,0.142,0.2225,0.405
price,2010-11-10 00:00:00+00:00,0.225,0.169,0.2292857142857143,0.405
price,2010-11-11 00:00:00+00:00,0.227,0.179,0.2332857142857143,0.405
price,2010-11-12 00:00:00+00:00,0.249,0.185,0.2367142857142857,0.405
price,2010-11-13 00:00:00+00:00,0.282,0.193,0.2412857142857143,0.405
price,2010-11-14 00:00:00+00:00,0.278,0.193,0.2476428571428571,0.405
price,2010-11-15 00:00:00+00:00,0.274,0.193,0.25371428571428567,0.405
price,2010-11-16 00:00:00+00:00,0.246,0.193,0.2594285714285714,0.405
price,2010-11-17 00:00:00+00:00,0.226,0.193,0.2632142857142857,0.405
price,2010-11-18 00:00:00+00:00,0.245,0.214,0.2655714285714286,0.405
price,2010-11-19 00:00:00+00:00,0.274,0.225,0.2677857142857143,0.405
price,2010-11-20 00:00:00+00:00,0.282,0.225,0.2705714285714286,0.405
price,2010-11-21 00:00:00+00:00,0.277,0.225,0.2674285714285714,0.405
price,2010-11-22 00:00:00+00:00,0.28,0.225,0.2582857142857143,0.294
price,2010-11-23 00:00:00+00:00,0.283,0.225,0.2572857142857143,0.282
price,2010-11-24 00:00:00+00:00,0.283,0.225,0.26057142857142856,0.283
price,2010-11-25 00:00:00+00:00,0.281,0.226,0.26471428571428574,0.283
price,2010-11-26 00:00:00+00:00,0.282,0.226,0.26857142857142857,0.283
price,2010-11-27 00:00:00+00:00,0.284,0.226,0.2709285714285714,0.283
price,2010-11-28 00:00:00+00:00,0.277,0.226,0.2710714285714286,0.284
price,2010-11-29 00:00:00+00:00,0.254,0.226,0.271,0.284
price,2010-11-30 00:00:00+00:00,0.219,0.226,0.2695714285714285,0.284
price,2010-12-01 00:00:00+00:00,0.219,0.219,0.2676428571428571,0.284
price,2010-12-02 00:00:00+00:00,0.242,0.219,0.2671428571428571,0.284
price,2010-12-03 00:00:00+00:00,0.251,0.219,0.26692857142857146,0.284
price,2010-12-04 00:00:00+00:00,0.23,0.219,0.2652857142857143,0.284
price,2010-12-05 00:00:00+00:00,0.205,0.219,0.26157142857142857,0.284
price,2010-12-06 00:00:00+00:00,0.215,0.205,0.2564285714285714,0.284
price,2010-12-07 00:00:00+00:00,0.213,0.205,0.2517857142857143,0.284
price,2010-12-08 00:00:00+00:00,0.239,0.205,0.2467857142857143,0.284
price,2010-12-09 00:00:00+00:00,0.213,0.205,0.2436428571428571,0.284
price,2010-12-10 00:00:00+00:00,0.202,0.205,0.2387857142857143,0.284
price,2010-12-11 00:00:00+00:00,0.216,0.202,0.23307142857142857,0.284
price,2010-12-12 00:00:00+00:00,0.214,0.202,0.2282142857142857,0.277
price,2010-12-13 00:00:00+00:00,0.22,0.202,0.22371428571428573,0.254
price,2010-12-14 00:00:00+00:00,0.238,0.202,0.2212857142857143,0.251
price,2010-12-15 00:00:00+00:00,0.242,0.202,0.22264285714285714,0.251
price,2010-12-16 00:00:00+00:00,0.244,0.202,0.22428571428571428,0.251
price,2010-12-17 00:00:00+00:00,0.245,0.202,0.22442857142857142,0.251
price,2010-12-18 00:00:00+00:00,0.245,0.202,0.224,0.245
price,2010-12-19 00:00:00+00:00,0.244,0.202,0.2250714285714286,0.245
price,2010-12-20 00:00:00+00:00,0.254,0.202,0.22785714285714284,0.245
price,2010-12-21 00:00:00+00:00,0.25,0.202,0.23064285714285715,0.254
price,2010-12-22 00:00:00+00:00,0.247,0.202,0.2332857142857143,0.254
price,2010-12-23 00:00:00+00:00,0.249,0.202,0.23385714285714285,0.254
price,2010-12-24 00:00:00+00:00,0.249,0.202,0.23642857142857143,0.254
price,2010-12-25 00:00:00+00:00,0.249,0.214,0.2397857142857143,0.254
price,2010-12-26 00:00:00+00:00,0.257,0.214,0.24214285714285716,0.254
price,2010-12-27 00:00:00+00:00,0.258,0.22,0.2452142857142857,0.257
price,2010-12-28 00:00:00+00:00,0.272,0.238,0.24792857142857141,0.258
price,2010-12-29 00:00:00+00:00,0.286,0.242,0.25035714285714283,0.272
price,2010-12-30 00:00:00+00:00,0.296,0.244,0.2535,0.286
price,2010-12-31 00:00:00+00:00,0.3,0.244,0.25721428571428573,0.296
price,2011-01-01 00:00:00+00:00,0.296,0.244,0.2611428571428571,0.3
price,2011-01-02 00:00:00+00:00,0.297,0.244,0.2647857142857143,0.3
price,2011-01-03 00:00:00+00:00,0.293,0.247,0.26857142857142857,0.3
price,2011-01-04 00:00:00+00:00,0.297,0.247,0.27135714285714285,0.3
price,2011-01-05 00:00:00+00:00,0.294,0.247,0.27471428571428574,0.3
price,2011-01-06 00:00:00+00:00,0.299,0.249,0.2780714285714286,0.3
price,2011-01-07 00:00:00+00:00,0.309,0.249,0.28164285714285714,0.3
price,2011-01-08 00:00:00+00:00,0.316,0.249,0.2859285714285714,0.309
price,2011-01-09 00:00:00+00:00,0.323,0.257,0.29071428571428565,0.316
price,2011-01-10 00:00:00+00:00,0.325,0.258,0.29542857142857143,0.323
price,2011-01-11 00:00:00+00:00,0.327,0.272,0.3002142857142857,0.325
price,2011-01-12 00:00:00+00:00,0.323,0.286,0.30414285714285716,0.327
price,2011-01-13 00:00:00+00:00,0.318,0.293,0.3067857142857143,0.327
price,2011-01-14 00:00:00+00:00,0.359,0.293,0.3083571428571429,0.327
price,2011-01-15 00:00:00+00:00,0.393,0.293,0.3125714285714286,0.359
price,2011-01-16 00:00:00+00:00,0.393,0.293,0.3195,0.393
price,2011-01-17 00:00:00+00:00,0.368,0.293,0.32635714285714285,0.393
price,2011-01-18 00:00:00+00:00,0.331,0.294,0.33171428571428574,0.393
price,2011-01-19 00:00:00+00:00,0.313,0.294,0.3341428571428572,0.393
price,2011-01-20 00:00:00+00:00,0.351,0.299,0.3355,0.393
price,2011-01-21 00:00:00+00:00,0.405,0.309,0.33921428571428575,0.393
price,2011-01-22 00:00:00+00:00,0.427,0.313,0.34607142857142864,0.405
price,2011-01-23 00:00:00+00:00,0.443,0.313,0.35400000000000004,0.427
price,2011-01-24 00:00:00+00:00,0.431,0.313,0.36257142857142854,0.443
price,2011-01-25 00:00:00+00:00,0.415,0.313,0.3701428571428571,0.443
price,2011-01-26 00:00:00+00:00,0.414,0.313,0.3764285714285714,0.443
price,2011-01-27 00:00:00+00:00,0.415,0.313,0.38292857142857145,0.443
price,2011-01-28 00:00:00+00:00,0.434,0.313,0.38985714285714285,0.443
price,2011-01-29 00:00:00+00:00,0.442,0.313,0.3952142857142857,0.443
price,2011-01-30 00:00:00+00:00,0.462,0.313,0.3987142857142857,0.443
price,2011-01-31 00:00:00+00:00,0.5,0.313,0.40364285714285714,0.462
price,2011-02-01 00:00:00+00:00,0.626,0.313,0.41307142857142853,0.5
price,2011-02-02 00:00:00+00:00,0.713,0.313,0.43414285714285716,0.626
price,2011-02-03 00:00:00+00:00,0.706,0.351,0.4627142857142857,0.713
price,2011-02-04 00:00:00+00:00,0.766,0.405,0.4880714285714286,0.713
price,2011-02-05 00:00:00+00:00,0.88,0.414,0.5138571428571428,0.766
price,2011-02-06 00:00:00+00:00,0.91,0.414,0.5462142857142858,0.88
price,2011-02-07 00:00:00+00:00,0.895,0.414,0.5795714285714286,0.91
price,2011-02-08 00:00:00+00:00,0.904,0.414,0.6127142857142857,0.91
price,2011-02-09 00:00:00+00:00,0.998,0.414,0.6476428571428572,0.91
price,2011-02-10 00:00:00+00:00,1.03,0.415,0.6893571428571429,0.998
price,2011-02-11 00:00:00+00:00,1.025,0.434,0.7332857142857143,1.03
price,2011-02-12 00:00:00+00:00,1.045,0.442,0.7755,1.03
price,2011-02-13 00:00:00+00:00,1.051,0.462,0.8185714285714285,1.045
price,2011-02-14 00:00:00+00:00,1.055,0.5,0.8606428571428572,1.051
price,2011-02-15 00:00:00+00:00,1.053,0.626,0.9002857142857142,1.055
price,2011-02-16 00:00:00+00:00,1.048,0.706,0.9307857142857142,1.055
price,2011-02-17 00:00:00+00:00,1.043,0.706,0.9547142857142857,1.055
price,2011-02-18 00:00:00+00:00,0.965,0.766,0.9787857142857143,1.055
price,2011-02-19 00:00:00+00:00,0.893,0.88,0.993,1.055
price,2011-02-20 00:00:00+00:00,0.899,0.893,0.9939285714285715,1.055
price,2011-02-21 00:00:00+00:00,0.833,0.893,0.9931428571428571,1.055
price,2011-02-22 00:00:00+00:00,0.86,0.833,0.9887142857142858,1.055
price,2011-02-23 00:00:00+00:00,0.905,0.833,0.9855714285714284,1.055
price,2011-02-24 00:00:00+00:00,0.968,0.833,0.9789285714285715,1.055
price,2011-02-25 00:00:00+00:00,0.941,0.833,0.9745,1.055
price,2011-02-26 00:00:00+00:00,0.935,0.833,0.9684999999999999,1.055
price,2011-02-27 00:00:00+00:00,0.924,0.833,0.9606428571428571,1.055
price,2011-02-28 00:00:00+00:00,0.875,0.833,0.9515714285714285,1.055
price,2011-03-01 00:00:00+00:00,0.89,0.833,0.9387142857142857,1.053
price,2011-03-02 00:00:00+00:00,0.93,0.833,0.9270714285714285,1.048
price,2011-03-03 00:00:00+00:00,0.926,0.833,0.9186428571428572,1.043
price,2011-03-04 00:00:00+00:00,0.906,0.833,0.9102857142857143,0.968
price,2011-03-05 00:00:00+00:00,0.91,0.833,0.9060714285714286,0.968
price,2011-03-06 00:00:00+00:00,0.905,0.833,0.9072857142857143,0.968
price,2011-03-07 00:00:00+00:00,0.878,0.833,0.9077142857142857,0.968
price,2011-03-08 00:00:00+00:00,0.878,0.86,0.9109285714285714,0.968
price,2011-03-09 00:00:00+00:00,0.858,0.875,0.9122142857142858,0.968
price,2011-03-10 00:00:00+00:00,0.899,0.858,0.9088571428571429,0.968
price,2011-03-11 00:00:00+00:00,0.885,0.858,0.9039285714285714,0.941
price,2011-03-12 00:00:00+00:00,0.899,0.858,0.8999285714285714,0.935
price,2011-03-13 00:00:00+00:00,0.896,0.858,0.8973571428571429,0.93
price,2011-03-14 00:00:00+00:00,0.894,0.858,0.8953571428571429,0.93
price,2011-03-15 00:00:00+00:00,0.882,0.858,0.8967142857142857,0.93
price,2011-03-16 00:00:00+00:00,0.863,0.858,0.8961428571428571,0.93
price,2011-03-17 00:00:00+00:00,0.835,0.858,0.891357142857143,0.926
price,2011-03-18 00:00:00+00:00,0.833,0.835,0.8848571428571429,0.91
price,2011-03-19 00:00:00+00:00,0.771,0.833,0.8796428571428571,0.91
price,2011-03-20 00:00:00+00:00,0.753,0.771,0.8697142857142858,0.905
price,2011-03-21 00:00:00+00:00,0.76,0.753,0.8588571428571429,0.899
price,2011-03-22 00:00:00+00:00,0.784,0.753,0.8504285714285714,0.899
price,2011-03-23 00:00:00+00:00,0.83,0.753,0.8437142857142856,0.899
price,2011-03-24 00:00:00+00:00,0.849,0.753,0.8417142857142856,0.899
price,2011-03-25 00:00:00+00:00,0.875,0.753,0.8381428571428572,0.899
price,2011-03-26 00:00:00+00:00,0.869,0.753,0.8374285714285714,0.899
price,2011-03-27 00:00:00+00:00,0.825,0.753,0.8352857142857142,0.896
price,2011-03-28 00:00:00+00:00,0.809,0.753,0.8302142857142858,0.894
price,2011-03-29 00:00:00+00:00,0.796,0.753,0.8241428571428572,0.882
price,2011-03-30 00:00:00+00:00,0.791,0.753,0.818,0.875
price,2011-03-31 00:00:00+00:00,0.787,0.753,0.8128571428571428,0.875
price,2011-04-01 00:00:00+00:00,0.775,0.753,0.8094285714285715,0.875
price,2011-04-02 00:00:00+00:00,0.778,0.753,0.8052857142857144,0.875
price,2011-04-03 00:00:00+00:00,0.78,0.753,0.8057857142857142,0.875
price,2011-04-04 00:00:00+00:00,0.729,0.76,0.8077142857142857,0.875
price,2011-04-05 00:00:00+00:00,0.7,0.729,0.8055,0.875
price,2011-04-06 00:00:00+00:00,0.744,0.7,0.7995000000000001,0.875
price,2011-04-07 00:00:00+00:00,0.751,0.7,0.793357142857143,0.875
price,2011-04-08 00:00:00+00:00,0.752,0.7,0.7863571428571429,0.875
price,2011-04-09 00:00:00+00:00,0.74,0.7,0.7775714285714287,0.869
price,2011-04-10 00:00:00+00:00,0.743,0.7,0.768357142857143,0.825
price,2011-04-11 00:00:00+00:00,0.753,0.7,0.7625,0.809
price,2011-04-12 00:00:00+00:00,0.819,0.7,0.7585,0.796
price,2011-04-13 00:00:00+00:00,0.891,0.7,0.7601428571428572,0.819
price,2011-04-14 00:00:00+00:00,0.97,0.7,0.7672857142857143,0.891
price,2011-04-15 00:00:00+00:00,0.995,0.7,0.7803571428571427,0.97
price,2011-04-16 00:00:00+00:00,1.017,0.7,0.7960714285714285,0.995
price,2011-04-17 00:00:00+00:00,1.08,0.7,0.8131428571428572,1.017
price,2011-04-18 00:00:00+00:00,1.15,0.7,0.8345714285714285,1.08
price,2011-04-19 00:00:00+00:00,1.18,0.7,0.8646428571428572,1.15
price,2011-04-20 00:00:00+00:00,1.162,0.74,0.8989285714285714,1.18
price,2011-04-21 00:00:00+00:00,1.176,0.74,0.9287857142857142,1.18
price,2011-04-22 00:00:00+00:00,1.31,0.74,0.9591428571428571,1.18
price,2011-04-23 00:00:00+00:00,1.546,0.74,0.9989999999999999,1.31
price,2011-04-24 00:00:00+00:00,1.716,0.743,1.0565714285714285,1.546
price,2011-04-25 00:00:00+00:00,1.595,0.753,1.1260714285714286,1.716
price,2011-04-26 00:00:00+00:00,1.687,0.819,1.1862142857142857,1.716
price,2011-04-27 00:00:00+00:00,1.841,0.891,1.2482142857142855,1.716
price,2011-04-28 00:00:00+00:00,2.046,0.97,1.3160714285714286,1.841
price,2011-04-29 00:00:00+00:00,2.546,0.995,1.3929285714285713,2.046
price,2011-04-30 00:00:00+00:00,3.215,1.017,1.5037142857142858,2.546
price,2011-05-01 00:00:00+00:00,3.267,1.08,1.6607142857142854,3.215
price,2011-05-02 00:00:00+00:00,3.149,1.15,1.8169285714285712,3.267
price,2011-05-03 00:00:00+00:00,3.305,1.162,1.9597142857142857,3.267
price,2011-05-04 00:00:00+00:00,3.441,1.162,2.1115,3.305
price,2011-05-05 00:00:00+00:00,3.367,1.176,2.2742857142857145,3.441
price,2011-05-06 00:00:00+00:00,3.393,1.31,2.4307857142857143,3.441
price,2011-05-07 00:00:00+00:00,3.546,1.546,2.579571428571428,3.441
price,2011-05-08 00:00:00+00:00,3.753,1.595,2.7224285714285714,3.546
price,2011-05-09 00:00:00+00:00,3.835,1.595,2.867928571428571,3.753
price,2011-05-10 00:00:00+00:00,4.81,1.687,3.0279285714285713,3.835
price,2011-05-11 00:00:00+00:00,5.65,1.841,3.2510000000000003,4.81
price,2011-05-12 00:00:00+00:00,5.895,2.046,3.5230714285714284,5.65
price,2011-05-13 00:00:00+00:00,7.259,2.546,3.7979999999999996,5.895
price,2011-05-14 00:00:00+00:00,7.659,3.149,4.134642857142857,7.259
price,2011-05-15 00:00:00+00:00,6.995,3.149,4.452071428571428,7.659
price,2011-05-16 00:00:00+00:00,7.512,3.149,4.718357142857143,7.659
price,2011-05-17 00:00:00+00:00,7.62,3.305,5.03,7.659
price,2011-05-18 00:00:00+00:00,7.036,3.367,5.338214285714286,7.659
price,2011-05-19 00:00:00+00:00,6.756,3.367,5.595,7.659
price,2011-05-20 00:00:00+00:00,6.198,3.393,5.837071428571428,7.659
price,2011-05-21 00:00:00+00:00,5.96,3.546,6.037428571428571,7.659
price,2011-05-22 00:00:00+00:00,6.415,3.753,6.209857142857142,7.659
price,2011-05-23 00:00:00+00:00,6.92,3.835,6.3999999999999995,7.659
price,2011-05-24 00:00:00+00:00,7.285,4.81,6.620357142857143,7.659
price,2011-05-25 00:00:00+00:00,7.945,5.65,6.797142857142857,7.659
price,2011-05-26 00:00:00+00:00,8.524,5.895,6.9610714285714295,7.945
price,2011-05-27 00:00:00+00:00,8.6,5.96,7.1488571428571435,8.524
price,2011-05-28 00:00:00+00:00,8.425,5.96,7.244642857142857,8.6
price,2011-05-29 00:00:00+00:00,8.35,5.96,7.299357142857143,8.6
price,2011-05-30 00:00:00+00:00,8.624,5.96,7.3961428571428565,8.6
price,2011-05-31 00:00:00+00:00,8.771,5.96,7.4755714285714285,8.624
price,2011-06-01 00:00:00+00:00,9.156,5.96,7.557785714285714,8.771
price,2011-06-02 00:00:00+00:00,10.1,5.96,7.709214285714286,9.156
price,2011-06-03 00:00:00+00:00,12.445,5.96,7.94807142857143,10.1
price,2011-06-04 00:00:00+00:00,16.501,5.96,8.394285714285713,12.445
price,2011-06-05 00:00:00+00:00,17.833,6.415,9.147214285714286,16.501
price,2011-06-06 00:00:00+00:00,17.625,6.92,9.962785714285713,17.833
price,2011-06-07 00:00:00+00:00,21.092,7.285,10.727428571428574,17.833
price,2011-06-08 00:00:00+00:00,26.8,7.945,11.713642857142856,21.092
price,2011-06-09 00:00:00+00:00,29.415,8.35,13.060428571428572,26.8
price,2011-06-10 00:00:00+00:00,26.434,8.35,14.552642857142857,29.415
price,2011-06-11 00:00:00+00:00,19.301,8.35,15.8265,29.415
price,2011-06-12 00:00:00+00:00,16.648,8.35,16.603357142857142,29.415
price,2011-06-13 00:00:00+00:00,19.194,8.624,17.19607142857143,29.415
price,2011-06-14 00:00:00+00:00,19.54,8.771,17.951071428571428,29.415
price,2011-06-15 00:00:00+00:00,19.385,9.156,18.720285714285716,29.415
price,2011-06-16 00:00:00+00:00,18.25,10.1,19.45092857142857,29.415
price,2011-06-17 00:00:00+00:00,16.341,12.445,20.033071428571425,29.415
price,2011-06-18 00:00:00+00:00,16.445,16.341,20.31135714285714,29.415
price,2011-06-19 00:00:00+00:00,17.18,16.341,20.307357142857143,29.415
price,2011-06-20 00:00:00+00:00,17.0,16.341,20.260714285714283,29.415
price,2011-06-21 00:00:00+00:00,17.0,16.341,20.21607142857143,29.415
price,2011-06-22 00:00:00+00:00,17.0,16.341,19.923785714285714,29.415
price,2011-06-23 00:00:00+00:00,17.0,16.341,19.223785714285714,29.415
price,2011-06-24 00:00:00+00:00,17.0,16.341,18.337,26.434
price,2011-06-25 00:00:00+00:00,17.0,16.341,17.663142857142855,19.54
price,2011-06-26 00:00:00+00:00,16.98,16.341,17.498785714285713,19.54
price,2011-06-27 00:00:00+00:00,16.6,16.341,17.5225,19.54
price,2011-06-28 00:00:00+00:00,16.85,16.341,17.337214285714285,19.54
price,2011-06-29 00:00:00+00:00,16.9,16.341,17.14507142857143,19.385
price,2011-06-30 00:00:00+00:00,16.473,16.341,16.96757142857143,18.25
price,2011-07-01 00:00:00+00:00,15.736,16.341,16.840642857142857,17.18
price,2011-07-02 00:00:00+00:00,15.385,15.736,16.797428571428572,17.18
price,2011-07-03 00:00:00+00:00,15.42,15.385,16.721714285714285,17.18
price,2011-07-04 00:00:00+00:00,14.65,15.385,16.596,17.0
price,2011-07-05 00:00:00+00:00,13.392,14.65,16.428142857142856,17.0
price,2011-07-06 00:00:00+00:00,13.853,13.392,16.17042857142857,17.0
price,2011-07-07 00:00:00+00:00,14.737,13.392,15.945642857142857,17.0
price,2011-07-08 00:00:00+00:00,14.545,13.392,15.784,17.0
price,2011-07-09 00:00:00+00:00,14.347,13.392,15.608642857142858,17.0
price,2011-07-10 00:00:00+00:00,14.638,13.392,15.419142857142857,16.98
price,2011-07-11 00:00:00+00:00,14.555,13.392,15.251857142857142,16.9
price,2011-07-12 00:00:00+00:00,14.109,13.392,15.105785714285714,16.9
price,2011-07-13 00:00:00+00:00,13.989,13.392,14.91,16.9
