series_name,timestamp,value,min_14,mean_14,max_14
T1,1915-03-30 00:00:00+00:00,46.7,34.8,40.42857142857143,53.2
T1,1915-03-31 00:00:00+00:00,34.3,34.8,41.27857142857143,53.2
T1,1915-04-01 00:00:00+00:00,31.7,34.3,41.1,53.2
T1,1915-04-02 00:00:00+00:00,27.6,31.7,40.57142857142857,53.2
T1,1915-04-03 00:00:00+00:00,27.6,27.6,39.64999999999999,53.2
T1,1915-04-04 00:00:00+00:00,25.1,27.6,38.99285714285714,53.2
T1,1915-04-05 00:00:00+00:00,33.1,25.1,38.199999999999996,53.2
T1,1915-04-06 00:00:00+00:00,37.7,25.1,38.07857142857143,53.2
T1,1915-04-07 00:00:00+00:00,41.9,25.1,38.142857142857146,53.2
T1,1915-04-08 00:00:00+00:00,49.8,25.1,38.285714285714285,53.2
T1,1915-04-09 00:00:00+00:00,68.5,25.1,38.042857142857144,51.3
T1,1915-04-10 00:00:00+00:00,86.7,25.1,39.271428571428565,68.5
T1,1915-04-11 00:00:00+00:00,103.0,25.1,42.16428571428572,86.7
T1,1915-04-12 00:00:00+00:00,106.0,25.1,46.58571428571429,103.0
T1,1915-04-13 00:00:00+00:00,90.9,25.1,51.40714285714286,106.0
T1,1915-04-14 00:00:00+00:00,66.5,25.1,54.56428571428571,106.0
T1,1915-04-15 00:00:00+00:00,51.0,25.1,56.864285714285714,106.0
T1,1915-04-16 00:00:00+00:00,42.8,25.1,58.24285714285714,106.0
T1,1915-04-17 00:00:00+00:00,41.3,25.1,59.32857142857143,106.0
T1,1915-04-18 00:00:00+00:00,34.8,25.1,60.307142857142864,106.0
T1,1915-04-19 00:00:00+00:00,33.1,33.1,61.0,106.0
T1,1915-04-20 00:00:00+00:00,28.6,33.1,61.0,106.0
T1,1915-04-21 00:00:00+00:00,25.8,28.6,60.35000000000001,106.0
T1,1915-04-22 00:00:00+00:00,23.9,25.8,59.199999999999996,106.0
T1,1915-04-23 00:00:00+00:00,22.2,23.9,57.35,106.0
T1,1915-04-24 00:00:00+00:00,23.4,22.2,54.042857142857144,106.0
T1,1915-04-25 00:00:00+00:00,22.2,22.2,49.521428571428565,106.0
T1,1915-04-26 00:00:00+00:00,23.4,22.2,43.75,106.0
T1,1915-04-27 00:00:00+00:00,22.2,22.2,37.85,90.9
T1,1915-04-28 00:00:00+00:00,23.4,22.2,32.94285714285714,66.5
T1,1915-04-29 00:00:00+00:00,22.2,22.2,29.86428571428571,51.0
T1,1915-04-30 00:00:00+00:00,22.2,22.2,27.807142857142853,42.8
T1,1915-05-01 00:00:00+00:00,21.0,22.2,26.33571428571429,41.3
T1,1915-05-02 00:00:00+00:00,18.8,21.0,24.885714285714283,34.8
T1,1915-05-03 00:00:00+00:00,18.8,18.8,23.74285714285714,33.1
T1,1915-05-04 00:00:00+00:00,18.8,18.8,22.721428571428568,28.6
T1,1915-05-05 00:00:00+00:00,17.7,18.8,22.021428571428572,25.8
T1,1915-05-06 00:00:00+00:00,15.7,17.7,21.442857142857143,23.9
T1,1915-05-07 00:00:00+00:00,16.6,15.7,20.857142857142858,23.4
T1,1915-05-08 00:00:00+00:00,17.7,15.7,20.457142857142856,23.4
T1,1915-05-09 00:00:00+00:00,17.7,15.7,20.05,23.4
T1,1915-05-10 00:00:00+00:00,17.7,15.7,19.728571428571428,23.4
T1,1915-05-11 00:00:00+00:00,17.7,15.7,19.321428571428573,23.4
T1,1915-05-12 00:00:00+00:00,17.7,15.7,19.0,23.4
T1,1915-05-13 00:00:00+00:00,17.7,15.7,18.592857142857145,22.2
T1,1915-05-14 00:00:00+00:00,13.7,15.7,18.27142857142857,22.2
T1,1915-05-15 00:00:00+00:00,14.6,13.7,17.664285714285715,21.0
T1,1915-05-16 00:00:00+00:00,13.7,13.7,17.20714285714286,18.8
T1,1915-05-17 00:00:00+00:00,12.9,13.7,16.84285714285714,18.8
T1,1915-05-18 00:00:00+00:00,11.3,12.9,16.42142857142857,18.8
T1,1915-05-19 00:00:00+00:00,10.6,11.3,15.885714285714284,17.7
T1,1915-05-20 00:00:00+00:00,12.0,10.6,15.37857142857143,17.7
T1,1915-05-21 00:00:00+00:00,11.3,10.6,15.114285714285714,17.7
T1,1915-05-22 00:00:00+00:00,13.7,10.6,14.735714285714284,17.7
T1,1915-05-23 00:00:00+00:00,12.0,10.6,14.450000000000001,17.7
T1,1915-05-24 00:00:00+00:00,13.3,10.6,14.042857142857143,17.7
T1,1915-05-25 00:00:00+00:00,12.9,10.6,13.728571428571428,17.7
T1,1915-05-26 00:00:00+00:00,12.0,10.6,13.385714285714286,17.7
T1,1915-05-27 00:00:00+00:00,12.0,10.6,12.978571428571428,17.7
T1,1915-05-28 00:00:00+00:00,11.3,10.6,12.571428571428571,14.6
T1,1915-05-29 00:00:00+00:00,12.0,10.6,12.400000000000002,14.6
T1,1915-05-30 00:00:00+00:00,11.3,10.6,12.214285714285714,13.7
T1,1915-05-31 00:00:00+00:00,10.6,10.6,12.042857142857143,13.7
T1,1915-06-01 00:00:00+00:00,8.8,10.6,11.87857142857143,13.7
T1,1915-06-02 00:00:00+00:00,8.2,8.8,11.7,13.7
T1,1915-06-03 00:00:00+00:00,8.2,8.2,11.528571428571428,13.7
T1,1915-06-04 00:00:00+00:00,7.8,8.2,11.257142857142856,13.7
T1,1915-06-05 00:00:00+00:00,7.9,7.8,11.007142857142858,13.7
T1,1915-06-06 00:00:00+00:00,7.5,7.8,10.592857142857142,13.3
T1,1915-06-07 00:00:00+00:00,7.2,7.5,10.27142857142857,13.3
T1,1915-06-08 00:00:00+00:00,8.8,7.2,9.835714285714287,12.9
T1,1915-06-09 00:00:00+00:00,10.5,7.2,9.542857142857143,12.0
T1,1915-06-10 00:00:00+00:00,9.6,7.2,9.435714285714285,12.0
T1,1915-06-11 00:00:00+00:00,8.8,7.2,9.264285714285716,12.0
T1,1915-06-12 00:00:00+00:00,10.5,7.2,9.085714285714285,12.0
T1,1915-06-13 00:00:00+00:00,8.8,7.2,8.978571428571428,11.3
T1,1915-06-14 00:00:00+00:00,8.8,7.2,8.8,10.6
T1,1915-06-15 00:00:00+00:00,10.1,7.2,8.671428571428573,10.5
T1,1915-06-16 00:00:00+00:00,11.8,7.2,8.764285714285714,10.5
T1,1915-06-17 00:00:00+00:00,13.0,7.2,9.021428571428572,11.8
T1,1915-06-18 00:00:00+00:00,11.8,7.2,9.364285714285714,13.0
T1,1915-06-19 00:00:00+00:00,14.3,7.2,9.65,13.0
T1,1915-06-20 00:00:00+00:00,10.1,7.2,10.107142857142858,14.3
T1,1915-06-21 00:00:00+00:00,10.1,7.2,10.292857142857143,14.3
T1,1915-06-22 00:00:00+00:00,9.6,8.8,10.5,14.3
T1,1915-06-23 00:00:00+00:00,8.5,8.8,10.557142857142859,14.3
T1,1915-06-24 00:00:00+00:00,8.2,8.5,10.414285714285715,14.3
T1,1915-06-25 00:00:00+00:00,8.2,8.2,10.314285714285715,14.3
T1,1915-06-26 00:00:00+00:00,10.6,8.2,10.27142857142857,14.3
T1,1915-06-27 00:00:00+00:00,7.5,8.2,10.278571428571427,14.3
T1,1915-06-28 00:00:00+00:00,6.9,7.5,10.185714285714287,14.3
T1,1915-06-29 00:00:00+00:00,6.9,6.9,10.049999999999999,14.3
T1,1915-06-30 00:00:00+00:00,6.9,6.9,9.821428571428571,14.3
T1,1915-07-01 00:00:00+00:00,7.8,6.9,9.471428571428572,14.3
T1,1915-07-02 00:00:00+00:00,7.8,6.9,9.1,14.3
T1,1915-07-03 00:00:00+00:00,6.9,6.9,8.814285714285713,14.3
T1,1915-07-04 00:00:00+00:00,6.9,6.9,8.285714285714286,10.6
T1,1915-07-05 00:00:00+00:00,8.2,6.9,8.057142857142859,10.6
T1,1915-07-06 00:00:00+00:00,9.2,6.9,7.921428571428571,10.6
T1,1915-07-07 00:00:00+00:00,8.8,6.9,7.892857142857143,10.6
T1,1915-07-08 00:00:00+00:00,8.8,6.9,7.914285714285714,10.6
T1,1915-07-09 00:00:00+00:00,8.8,6.9,7.957142857142857,10.6
T1,1915-07-10 00:00:00+00:00,8.2,6.9,8.0,10.6
T1,1915-07-11 00:00:00+00:00,7.2,6.9,7.828571428571428,9.2
T1,1915-07-12 00:00:00+00:00,8.8,6.9,7.807142857142857,9.2
T1,1915-07-13 00:00:00+00:00,8.5,6.9,7.942857142857142,9.2
T1,1915-07-14 00:00:00+00:00,8.2,6.9,8.057142857142859,9.2
T1,1915-07-15 00:00:00+00:00,7.5,6.9,8.15,9.2
T1,1915-07-16 00:00:00+00:00,7.2,6.9,8.128571428571428,9.2
T1,1915-07-17 00:00:00+00:00,7.2,6.9,8.085714285714285,9.2
T1,1915-07-18 00:00:00+00:00,8.5,6.9,8.107142857142858,9.2
T1,1915-07-19 00:00:00+00:00,9.2,7.2,8.221428571428572,9.2
T1,1915-07-20 00:00:00+00:00,9.3,7.2,8.292857142857143,9.2
T1,1915-07-21 00:00:00+00:00,8.8,7.2,8.3,9.3
T1,1915-07-22 00:00:00+00:00,7.5,7.2,8.3,9.3
T1,1915-07-23 00:00:00+00:00,7.9,7.2,8.207142857142857,9.3
T1,1915-07-24 00:00:00+00:00,7.4,7.2,8.142857142857142,9.3
T1,1915-07-25 00:00:00+00:00,7.1,7.2,8.085714285714285,9.3
T1,1915-07-26 00:00:00+00:00,7.7,7.1,8.07857142857143,9.3
T1,1915-07-27 00:00:00+00:00,7.5,7.1,8.000000000000002,9.3
T1,1915-07-28 00:00:00+00:00,7.7,7.1,7.928571428571429,9.3
T1,1915-07-29 00:00:00+00:00,7.5,7.1,7.892857142857143,9.3
T1,1915-07-30 00:00:00+00:00,7.5,7.1,7.892857142857143,9.3
T1,1915-07-31 00:00:00+00:00,7.2,7.1,7.914285714285714,9.3
T1,1915-08-01 00:00:00+00:00,7.7,7.1,7.914285714285714,9.3
T1,1915-08-02 00:00:00+00:00,7.8,7.1,7.857142857142857,9.3
T1,1915-08-03 00:00:00+00:00,10.9,7.1,7.757142857142857,9.3
T1,1915-08-04 00:00:00+00:00,15.0,7.1,7.871428571428572,10.9
T1,1915-08-05 00:00:00+00:00,15.3,7.1,8.314285714285715,15.0
T1,1915-08-06 00:00:00+00:00,16.4,7.1,8.871428571428572,15.3
T1,1915-08-07 00:00:00+00:00,16.4,7.1,9.478571428571428,16.4
T1,1915-08-08 00:00:00+00:00,14.3,7.1,10.12142857142857,16.4
T1,1915-08-09 00:00:00+00:00,12.3,7.2,10.635714285714286,16.4
T1,1915-08-10 00:00:00+00:00,11.3,7.2,10.964285714285714,16.4
T1,1915-08-11 00:00:00+00:00,10.9,7.2,11.235714285714284,16.4
T1,1915-08-12 00:00:00+00:00,13.0,7.2,11.464285714285714,16.4
T1,1915-08-13 00:00:00+00:00,16.0,7.2,11.857142857142858,16.4
T1,1915-08-14 00:00:00+00:00,14.3,7.2,12.464285714285714,16.4
T1,1915-08-15 00:00:00+00:00,13.7,7.7,12.971428571428572,16.4
T1,1915-08-16 00:00:00+00:00,13.6,7.8,13.4,16.4
T1,1915-08-17 00:00:00+00:00,11.8,10.9,13.814285714285713,16.4
T1,1915-08-18 00:00:00+00:00,10.5,10.9,13.87857142857143,16.4
T1,1915-08-19 00:00:00+00:00,9.2,10.5,13.557142857142859,16.4
T1,1915-08-20 00:00:00+00:00,8.8,9.2,13.12142857142857,16.4
T1,1915-08-21 00:00:00+00:00,8.5,8.8,12.578571428571427,16.4
T1,1915-08-22 00:00:00+00:00,8.8,8.5,12.014285714285714,16.0
T1,1915-08-23 00:00:00+00:00,9.6,8.5,11.621428571428572,16.0
T1,1915-08-24 00:00:00+00:00,11.3,8.5,11.428571428571429,16.0
T1,1915-08-25 00:00:00+00:00,14.9,8.5,11.428571428571429,16.0
T1,1915-08-26 00:00:00+00:00,14.9,8.5,11.714285714285714,16.0
T1,1915-08-27 00:00:00+00:00,11.8,8.5,11.85,16.0
T1,1915-08-28 00:00:00+00:00,11.3,8.5,11.55,14.9
T1,1915-08-29 00:00:00+00:00,10.1,8.5,11.335714285714285,14.9
T1,1915-08-30 00:00:00+00:00,10.9,8.5,11.078571428571431,14.9
T1,1915-08-31 00:00:00+00:00,9.6,8.5,10.885714285714286,14.9
T1,1915-09-01 00:00:00+00:00,8.8,8.5,10.72857142857143,14.9
T1,1915-09-02 00:00:00+00:00,8.6,8.5,10.607142857142858,14.9
T1,1915-09-03 00:00:00+00:00,8.2,8.5,10.564285714285715,14.9
T1,1915-09-04 00:00:00+00:00,7.8,8.2,10.521428571428572,14.9
T1,1915-09-05 00:00:00+00:00,8.2,7.8,10.471428571428572,14.9
T1,1915-09-06 00:00:00+00:00,7.8,7.8,10.428571428571429,14.9
T1,1915-09-07 00:00:00+00:00,6.9,7.8,10.299999999999999,14.9
T1,1915-09-08 00:00:00+00:00,9.3,6.9,9.985714285714284,14.9
T1,1915-09-09 00:00:00+00:00,10.5,6.9,9.585714285714285,14.9
T1,1915-09-10 00:00:00+00:00,11.3,6.9,9.271428571428572,11.8
T1,1915-09-11 00:00:00+00:00,10.5,6.9,9.235714285714284,11.3
T1,1915-09-12 00:00:00+00:00,9.6,6.9,9.178571428571429,11.3
T1,1915-09-13 00:00:00+00:00,19.7,6.9,9.142857142857142,11.3
T1,1915-09-14 00:00:00+00:00,30.9,6.9,9.771428571428572,19.7
T1,1915-09-15 00:00:00+00:00,29.4,6.9,11.292857142857143,30.9
T1,1915-09-16 00:00:00+00:00,24.2,6.9,12.764285714285714,30.9
T1,1915-09-17 00:00:00+00:00,27.8,6.9,13.878571428571428,30.9
T1,1915-09-18 00:00:00+00:00,33.4,6.9,15.278571428571428,30.9
T1,1915-09-19 00:00:00+00:00,27.5,6.9,17.107142857142858,33.4
T1,1915-09-20 00:00:00+00:00,23.6,6.9,18.485714285714288,33.4
T1,1915-09-21 00:00:00+00:00,21.1,6.9,19.614285714285717,33.4
T1,1915-09-22 00:00:00+00:00,16.4,9.3,20.62857142857143,33.4
T1,1915-09-23 00:00:00+00:00,17.0,9.6,21.135714285714283,33.4
T1,1915-09-24 00:00:00+00:00,13.3,9.6,21.599999999999998,33.4
T1,1915-09-25 00:00:00+00:00,13.6,9.6,21.74285714285714,33.4
T1,1915-09-26 00:00:00+00:00,12.9,9.6,21.964285714285715,33.4
T1,1915-09-27 00:00:00+00:00,12.9,12.9,22.199999999999996,33.4
T1,1915-09-28 00:00:00+00:00,51.5,12.9,21.714285714285715,33.4
T1,1915-09-29 00:00:00+00:00,43.9,12.9,23.185714285714287,51.5
T1,1915-09-30 00:00:00+00:00,32.0,12.9,24.22142857142857,51.5
T1,1915-10-01 00:00:00+00:00,22.9,12.9,24.77857142857143,51.5
T1,1915-10-02 00:00:00+00:00,22.2,12.9,24.428571428571427,51.5
T1,1915-10-03 00:00:00+00:00,20.5,12.9,23.62857142857143,51.5
T1,1915-10-04 00:00:00+00:00,22.2,12.9,23.12857142857143,51.5
T1,1915-10-05 00:00:00+00:00,33.4,12.9,23.028571428571432,51.5
T1,1915-10-06 00:00:00+00:00,49.8,12.9,23.907142857142855,51.5
T1,1915-10-07 00:00:00+00:00,51.3,12.9,26.29285714285714,51.5
T1,1915-10-08 00:00:00+00:00,39.1,12.9,28.742857142857144,51.5
T1,1915-10-09 00:00:00+00:00,32.8,12.9,30.585714285714285,51.5
T1,1915-10-10 00:00:00+00:00,28.9,12.9,31.957142857142856,51.5
T1,1915-10-11 00:00:00+00:00,26.1,12.9,33.1,51.5
T1,1915-10-12 00:00:00+00:00,21.7,20.5,34.04285714285714,51.5
T1,1915-10-13 00:00:00+00:00,16.4,20.5,31.91428571428571,51.3
T1,1915-10-14 00:00:00+00:00,18.1,16.4,29.95,51.3
T1,1915-10-15 00:00:00+00:00,19.4,16.4,28.957142857142856,51.3
T1,1915-10-16 00:00:00+00:00,20.5,16.4,28.70714285714286,51.3
T1,1915-10-17 00:00:00+00:00,20.0,16.4,28.585714285714285,51.3
T1,1915-10-18 00:00:00+00:00,19.4,16.4,28.55,51.3
T1,1915-10-19 00:00:00+00:00,18.1,16.4,28.349999999999998,51.3
T1,1915-10-20 00:00:00+00:00,19.4,16.4,27.25714285714286,51.3
T1,1915-10-21 00:00:00+00:00,20.0,16.4,25.085714285714285,51.3
T1,1915-10-22 00:00:00+00:00,18.1,16.4,22.849999999999998,39.1
T1,1915-10-23 00:00:00+00:00,17.0,16.4,21.35,32.8
T1,1915-10-24 00:00:00+00:00,13.3,16.4,20.22142857142857,28.9
T1,1915-10-25 00:00:00+00:00,12.5,13.3,19.107142857142858,26.1
T1,1915-10-26 00:00:00+00:00,13.3,12.5,18.135714285714286,21.7
T1,1915-10-27 00:00:00+00:00,11.3,12.5,17.535714285714285,20.5
T1,1915-10-28 00:00:00+00:00,11.3,11.3,17.17142857142857,20.5
T1,1915-10-29 00:00:00+00:00,11.3,11.3,16.685714285714287,20.5
T1,1915-10-30 00:00:00+00:00,11.3,11.3,16.107142857142858,20.5
T1,1915-10-31 00:00:00+00:00,10.9,11.3,15.450000000000001,20.0
T1,1915-11-01 00:00:00+00:00,10.9,10.9,14.8,20.0
T1,1915-11-02 00:00:00+00:00,11.3,10.9,14.192857142857145,20.0
T1,1915-11-03 00:00:00+00:00,12.3,10.9,13.707142857142857,20.0
T1,1915-11-04 00:00:00+00:00,12.9,10.9,13.200000000000001,20.0
T1,1915-11-05 00:00:00+00:00,13.9,10.9,12.692857142857145,18.1
T1,1915-11-06 00:00:00+00:00,13.3,10.9,12.392857142857144,17.0
T1,1915-11-07 00:00:00+00:00,11.8,10.9,12.12857142857143,13.9
T1,1915-11-08 00:00:00+00:00,12.9,10.9,12.021428571428572,13.9
T1,1915-11-09 00:00:00+00:00,11.8,10.9,12.05,13.9
T1,1915-11-10 00:00:00+00:00,12.0,10.9,11.942857142857141,13.9
T1,1915-11-11 00:00:00+00:00,10.5,10.9,11.992857142857144,13.9
T1,1915-11-12 00:00:00+00:00,10.9,10.5,11.935714285714285,13.9
T1,1915-11-13 00:00:00+00:00,11.8,10.5,11.907142857142858,13.9
T1,1915-11-14 00:00:00+00:00,9.2,10.5,11.942857142857145,13.9
T1,1915-11-15 00:00:00+00:00,11.3,9.2,11.821428571428571,13.9
T1,1915-11-16 00:00:00+00:00,10.5,9.2,11.85,13.9
T1,1915-11-17 00:00:00+00:00,10.5,9.2,11.792857142857144,13.9
T1,1915-11-18 00:00:00+00:00,10.5,9.2,11.664285714285715,13.9
T1,1915-11-19 00:00:00+00:00,14.9,9.2,11.492857142857144,13.9
T1,1915-11-20 00:00:00+00:00,28.3,9.2,11.564285714285715,14.9
T1,1915-11-21 00:00:00+00:00,36.5,9.2,12.635714285714286,28.3
T1,1915-11-22 00:00:00+00:00,34.0,9.2,14.4,36.5
T1,1915-11-23 00:00:00+00:00,26.1,9.2,15.907142857142857,36.5
T1,1915-11-24 00:00:00+00:00,24.9,9.2,16.928571428571427,36.5
T1,1915-11-25 00:00:00+00:00,23.9,9.2,17.85,36.5
T1,1915-11-26 00:00:00+00:00,26.6,9.2,18.807142857142857,36.5
T1,1915-11-27 00:00:00+00:00,44.2,9.2,19.928571428571427,36.5
T1,1915-11-28 00:00:00+00:00,66.5,9.2,22.24285714285714,44.2
T1,1915-11-29 00:00:00+00:00,73.1,10.5,26.33571428571429,66.5
T1,1915-11-30 00:00:00+00:00,69.7,10.5,30.75,73.1
T1,1915-12-01 00:00:00+00:00,51.3,10.5,34.97857142857143,73.1
T1,1915-12-02 00:00:00+00:00,42.5,10.5,37.892857142857146,73.1
T1,1915-12-03 00:00:00+00:00,36.5,14.9,40.17857142857143,73.1
T1,1915-12-04 00:00:00+00:00,30.6,23.9,41.721428571428575,73.1
T1,1915-12-05 00:00:00+00:00,26.6,23.9,41.885714285714286,73.1
T1,1915-12-06 00:00:00+00:00,24.6,23.9,41.17857142857143,73.1
T1,1915-12-07 00:00:00+00:00,23.2,23.9,40.50714285714285,73.1
T1,1915-12-08 00:00:00+00:00,23.2,23.2,40.300000000000004,73.1
T1,1915-12-09 00:00:00+00:00,21.1,23.2,40.17857142857143,73.1
T1,1915-12-10 00:00:00+00:00,17.0,21.1,39.97857142857142,73.1
T1,1915-12-11 00:00:00+00:00,17.6,17.0,39.29285714285714,73.1
T1,1915-12-12 00:00:00+00:00,17.0,17.0,37.392857142857146,73.1
T1,1915-12-13 00:00:00+00:00,18.1,17.0,33.857142857142854,73.1
T1,1915-12-14 00:00:00+00:00,17.3,17.0,29.928571428571427,69.7
T1,1915-12-15 00:00:00+00:00,16.4,17.0,26.185714285714287,51.3
T1,1915-12-16 00:00:00+00:00,18.1,16.4,23.692857142857143,42.5
T1,1915-12-17 00:00:00+00:00,19.0,16.4,21.95,36.5
T1,1915-12-18 00:00:00+00:00,18.7,16.4,20.7,30.6
T1,1915-12-19 00:00:00+00:00,20.5,16.4,19.849999999999998,26.6
T1,1915-12-20 00:00:00+00:00,20.0,16.4,19.414285714285715,24.6
T1,1915-12-21 00:00:00+00:00,21.4,16.4,19.085714285714285,23.2
T1,1915-12-22 00:00:00+00:00,23.2,16.4,18.957142857142856,23.2
T1,1915-12-23 00:00:00+00:00,23.2,16.4,18.95714285714286,23.2
T1,1915-12-24 00:00:00+00:00,21.1,16.4,19.107142857142858,23.2
T1,1915-12-25 00:00:00+00:00,20.0,16.4,19.400000000000002,23.2
T1,1915-12-26 00:00:00+00:00,20.5,16.4,19.571428571428573,23.2
T1,1915-12-27 00:00:00+00:00,21.8,16.4,19.821428571428573,23.2
T1,1915-12-28 00:00:00+00:00,20.5,16.4,20.085714285714285,23.2
T1,1915-12-29 00:00:00+00:00,21.1,16.4,20.314285714285717,23.2
T1,1915-12-30 00:00:00+00:00,23.2,18.1,20.65,23.2
T1,1915-12-31 00:00:00+00:00,23.8,18.7,21.014285714285716,23.2
T1,1916-01-01 00:00:00+00:00,19.4,18.7,21.357142857142858,23.8
