series_name,timestamp,value,p5_7,p10_7,p25_7,p50_7,p75_7,p90_7,p95_7
T1,1915-03-06 00:00:00+00:00,25.5,34.24,35.08,36.2,36.2,45.45,51.8,51.8
T1,1915-03-07 00:00:00+00:00,24.2,27.87,30.240000000000002,34.8,36.2,45.45,51.8,51.8
T1,1915-03-08 00:00:00+00:00,23.2,24.59,24.98,29.45,36.2,45.45,51.8,51.8
T1,1915-03-09 00:00:00+00:00,22.1,23.5,23.8,24.85,33.4,37.650000000000006,44.18000000000001,47.98999999999999
T1,1915-03-10 00:00:00+00:00,21.1,22.43,22.76,23.7,25.5,34.8,37.36000000000001,38.23
T1,1915-03-11 00:00:00+00:00,20.1,21.400000000000002,21.700000000000003,22.65,24.2,29.45,35.68,37.38999999999999
T1,1915-03-12 00:00:00+00:00,20.1,20.400000000000002,20.700000000000003,21.6,23.2,24.85,28.660000000000004,31.029999999999994
T1,1915-03-13 00:00:00+00:00,22.1,20.1,20.1,20.6,22.1,23.7,24.72,25.11
T1,1915-03-14 00:00:00+00:00,24.2,20.1,20.1,20.6,22.1,22.65,23.6,23.9
T1,1915-03-15 00:00:00+00:00,34.3,20.1,20.1,20.6,22.1,22.65,23.6,23.9
T1,1915-03-16 00:00:00+00:00,34.8,20.1,20.1,20.6,22.1,23.15,28.240000000000002,31.26999999999999
T1,1915-03-17 00:00:00+00:00,36.8,20.1,20.1,20.6,22.1,29.25,34.5,34.65
T1,1915-03-18 00:00:00+00:00,39.1,20.1,20.1,21.1,24.2,34.55,35.599999999999994,36.199999999999996
T1,1915-03-19 00:00:00+00:00,40.5,20.700000000000003,21.3,23.15,34.3,35.8,37.72,38.41
T1,1915-03-20 00:00:00+00:00,36.8,22.73,23.36,29.25,34.8,37.95,39.660000000000004,40.08
T1,1915-03-21 00:00:00+00:00,36.2,27.23,30.259999999999998,34.55,36.8,37.95,39.660000000000004,40.08
T1,1915-03-22 00:00:00+00:00,34.8,34.449999999999996,34.599999999999994,35.5,36.8,37.95,39.660000000000004,40.08
T1,1915-03-23 00:00:00+00:00,36.8,34.8,34.8,35.5,36.8,37.95,39.660000000000004,40.08
T1,1915-03-24 00:00:00+00:00,39.9,35.22,35.64,36.5,36.8,37.95,39.660000000000004,40.08
T1,1915-03-25 00:00:00+00:00,53.2,35.22,35.64,36.5,36.8,39.5,40.14,40.32
T1,1915-03-26 00:00:00+00:00,51.3,35.22,35.64,36.5,36.8,40.2,45.580000000000005,49.38999999999999
T1,1915-03-27 00:00:00+00:00,46.2,35.22,35.64,36.5,36.8,45.599999999999994,52.06,52.63
T1,1915-03-28 00:00:00+00:00,41.1,35.22,35.64,36.5,39.9,48.75,52.06,52.63
T1,1915-03-29 00:00:00+00:00,38.5,35.4,36.0,38.349999999999994,41.1,48.75,52.06,52.63
T1,1915-03-30 00:00:00+00:00,46.7,37.309999999999995,37.82,39.2,41.1,48.75,52.06,52.63
T1,1915-03-31 00:00:00+00:00,34.3,38.92,39.339999999999996,40.5,46.2,49.0,52.06,52.63
T1,1915-04-01 00:00:00+00:00,31.7,35.559999999999995,36.82,39.8,46.2,49.0,52.06,52.63
T1,1915-04-02 00:00:00+00:00,27.6,32.48,33.26,36.4,41.1,46.45,48.54,49.919999999999995
T1,1915-04-03 00:00:00+00:00,27.6,28.830000000000002,30.060000000000002,33.0,38.5,43.650000000000006,46.400000000000006,46.550000000000004
T1,1915-04-04 00:00:00+00:00,25.1,27.6,27.6,29.65,34.3,39.8,43.34,45.019999999999996
T1,1915-04-05 00:00:00+00:00,33.1,25.85,26.6,27.6,31.7,36.4,41.78,44.239999999999995
T1,1915-04-06 00:00:00+00:00,37.7,25.85,26.6,27.6,31.7,33.7,39.260000000000005,42.97999999999999
T1,1915-04-07 00:00:00+00:00,41.9,25.85,26.6,27.6,31.7,33.7,35.660000000000004,36.68
T1,1915-04-08 00:00:00+00:00,49.8,25.85,26.6,27.6,31.7,35.400000000000006,39.38,40.64
T1,1915-04-09 00:00:00+00:00,68.5,25.85,26.6,27.6,33.1,39.8,45.06,47.42999999999999
T1,1915-04-10 00:00:00+00:00,86.7,25.85,26.6,30.35,37.7,45.849999999999994,57.28,62.889999999999986
T1,1915-04-11 00:00:00+00:00,103.0,27.5,29.900000000000002,35.400000000000006,41.9,59.15,75.78,81.24
T1,1915-04-12 00:00:00+00:00,106.0,34.480000000000004,35.86,39.8,49.8,77.6,93.22000000000001,98.10999999999999
T1,1915-04-13 00:00:00+00:00,90.9,38.96,40.22,45.849999999999994,68.5,94.85,104.2,105.1
T1,1915-04-14 00:00:00+00:00,66.5,44.269999999999996,46.64,59.15,86.7,96.95,104.2,105.1
T1,1915-04-15 00:00:00+00:00,51.0,54.81,59.82,67.5,86.7,96.95,104.2,105.1
T1,1915-04-16 00:00:00+00:00,42.8,55.65,60.3,67.5,86.7,96.95,104.2,105.1
T1,1915-04-17 00:00:00+00:00,41.3,45.26,47.72,58.75,86.7,96.95,104.2,105.1
T1,1915-04-18 00:00:00+00:00,34.8,41.75,42.199999999999996,46.9,66.5,96.95,104.2,105.1
T1,1915-04-19 00:00:00+00:00,33.1,36.75,38.699999999999996,42.05,51.0,78.7,96.94000000000001,101.47
T1,1915-04-20 00:00:00+00:00,28.6,33.61,34.12,38.05,42.8,58.75,76.26,83.57999999999998
T1,1915-04-21 00:00:00+00:00,25.8,29.950000000000003,31.3,33.95,41.3,46.9,57.2,61.84999999999999
T1,1915-04-22 00:00:00+00:00,23.9,26.64,27.48,30.85,34.8,42.05,46.08,48.53999999999999
T1,1915-04-23 00:00:00+00:00,22.2,24.47,25.04,27.200000000000003,33.1,38.05,41.9,42.349999999999994
T1,1915-04-24 00:00:00+00:00,23.4,22.71,23.22,24.85,28.6,33.95,37.4,39.349999999999994
T1,1915-04-25 00:00:00+00:00,22.2,22.56,22.919999999999998,23.65,25.8,30.85,33.78,34.29
T1,1915-04-26 00:00:00+00:00,23.4,22.2,22.2,22.799999999999997,23.9,27.200000000000003,30.400000000000002,31.75
T1,1915-04-27 00:00:00+00:00,22.2,22.2,22.2,22.799999999999997,23.4,24.85,26.92,27.759999999999998
T1,1915-04-28 00:00:00+00:00,23.4,22.2,22.2,22.2,23.4,23.65,24.66,25.229999999999997
T1,1915-04-29 00:00:00+00:00,22.2,22.2,22.2,22.2,23.4,23.4,23.599999999999998,23.75
T1,1915-04-30 00:00:00+00:00,22.2,22.2,22.2,22.2,22.2,23.4,23.4,23.4
T1,1915-05-01 00:00:00+00:00,21.0,22.2,22.2,22.2,22.2,23.4,23.4,23.4
T1,1915-05-02 00:00:00+00:00,18.8,21.36,21.72,22.2,22.2,22.799999999999997,23.4,23.4
T1,1915-05-03 00:00:00+00:00,18.8,19.46,20.12,21.6,22.2,22.799999999999997,23.4,23.4
T1,1915-05-04 00:00:00+00:00,18.8,18.8,18.8,19.9,22.2,22.2,22.68,23.04
T1,1915-05-05 00:00:00+00:00,17.7,18.8,18.8,18.8,21.0,22.2,22.68,23.04
T1,1915-05-06 00:00:00+00:00,15.7,18.03,18.36,18.8,18.8,21.6,22.2,22.2
T1,1915-05-07 00:00:00+00:00,16.6,16.3,16.9,18.25,18.8,19.9,21.48,21.84
T1,1915-05-08 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,18.8,18.8,19.68,20.34
T1,1915-05-09 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,17.7,18.8,18.8,18.8
T1,1915-05-10 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,17.7,18.25,18.8,18.8
T1,1915-05-11 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,17.7,17.7,18.14,18.47
T1,1915-05-12 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,17.7,17.7,17.7,17.7
T1,1915-05-13 00:00:00+00:00,17.7,15.97,16.240000000000002,17.15,17.7,17.7,17.7,17.7
T1,1915-05-14 00:00:00+00:00,13.7,16.93,17.26,17.7,17.7,17.7,17.7,17.7
T1,1915-05-15 00:00:00+00:00,14.6,14.899999999999999,16.1,17.7,17.7,17.7,17.7,17.7
T1,1915-05-16 00:00:00+00:00,13.7,13.969999999999999,14.24,16.15,17.7,17.7,17.7,17.7
T1,1915-05-17 00:00:00+00:00,12.9,13.7,13.7,14.149999999999999,17.7,17.7,17.7,17.7
T1,1915-05-18 00:00:00+00:00,11.3,13.14,13.379999999999999,13.7,14.6,17.7,17.7,17.7
T1,1915-05-19 00:00:00+00:00,10.6,11.780000000000001,12.260000000000002,13.3,13.7,16.15,17.7,17.7
T1,1915-05-20 00:00:00+00:00,12.0,10.81,11.02,12.100000000000001,13.7,14.149999999999999,15.84,16.769999999999996
T1,1915-05-21 00:00:00+00:00,11.3,10.81,11.02,11.65,12.9,13.7,14.06,14.329999999999998
T1,1915-05-22 00:00:00+00:00,13.7,10.81,11.02,11.3,12.0,13.3,14.06,14.329999999999998
T1,1915-05-23 00:00:00+00:00,12.0,10.81,11.02,11.3,12.0,13.3,13.7,13.7
T1,1915-05-24 00:00:00+00:00,13.3,10.81,11.02,11.3,12.0,12.45,13.22,13.459999999999999
T1,1915-05-25 00:00:00+00:00,12.9,10.81,11.02,11.3,12.0,12.65,13.46,13.58
T1,1915-05-26 00:00:00+00:00,12.0,10.81,11.02,11.65,12.0,13.100000000000001,13.46,13.58
T1,1915-05-27 00:00:00+00:00,12.0,11.51,11.72,12.0,12.0,13.100000000000001,13.46,13.58
T1,1915-05-28 00:00:00+00:00,11.3,11.51,11.72,12.0,12.0,13.100000000000001,13.46,13.58
T1,1915-05-29 00:00:00+00:00,12.0,11.51,11.72,12.0,12.0,13.100000000000001,13.46,13.58
T1,1915-05-30 00:00:00+00:00,11.3,11.51,11.72,12.0,12.0,12.45,13.06,13.18
T1,1915-05-31 00:00:00+00:00,10.6,11.3,11.3,11.65,12.0,12.45,13.06,13.18
T1,1915-06-01 00:00:00+00:00,8.8,10.81,11.02,11.3,12.0,12.0,12.360000000000001,12.629999999999999
T1,1915-06-02 00:00:00+00:00,8.2,9.34,9.88,10.95,11.3,12.0,12.0,12.0
T1,1915-06-03 00:00:00+00:00,8.2,8.379999999999999,8.56,9.7,11.3,11.65,12.0,12.0
T1,1915-06-04 00:00:00+00:00,7.8,8.2,8.2,8.5,10.6,11.3,11.58,11.79
T1,1915-06-05 00:00:00+00:00,7.9,7.92,8.04,8.2,8.8,10.95,11.58,11.79
T1,1915-06-06 00:00:00+00:00,7.5,7.83,7.86,8.05,8.2,9.7,10.88,11.09
T1,1915-06-07 00:00:00+00:00,7.2,7.59,7.68,7.85,8.2,8.5,9.520000000000001,10.059999999999999
T1,1915-06-08 00:00:00+00:00,8.8,7.29,7.38,7.65,7.9,8.2,8.44,8.62
T1,1915-06-09 00:00:00+00:00,10.5,7.29,7.38,7.65,7.9,8.2,8.44,8.62
T1,1915-06-10 00:00:00+00:00,9.6,7.29,7.38,7.65,7.9,8.5,9.48,9.989999999999998
T1,1915-06-11 00:00:00+00:00,8.8,7.29,7.38,7.65,7.9,9.2,9.96,10.229999999999999
T1,1915-06-12 00:00:00+00:00,10.5,7.29,7.38,7.7,8.8,9.2,9.96,10.229999999999999
T1,1915-06-13 00:00:00+00:00,8.8,7.29,7.38,8.15,8.8,10.05,10.5,10.5
T1,1915-06-14 00:00:00+00:00,8.8,7.680000000000001,8.16,8.8,8.8,10.05,10.5,10.5
T1,1915-06-15 00:00:00+00:00,10.1,8.8,8.8,8.8,8.8,10.05,10.5,10.5
T1,1915-06-16 00:00:00+00:00,11.8,8.8,8.8,8.8,9.6,10.3,10.5,10.5
T1,1915-06-17 00:00:00+00:00,13.0,8.8,8.8,8.8,9.6,10.3,11.020000000000001,11.41
T1,1915-06-18 00:00:00+00:00,11.8,8.8,8.8,8.8,10.1,11.15,12.280000000000001,12.639999999999999
T1,1915-06-19 00:00:00+00:00,14.3,8.8,8.8,9.45,10.5,11.8,12.280000000000001,12.639999999999999
T1,1915-06-20 00:00:00+00:00,10.1,8.8,8.8,9.45,11.8,12.4,13.520000000000001,13.91
T1,1915-06-21 00:00:00+00:00,10.1,9.190000000000001,9.58,10.1,11.8,12.4,13.520000000000001,13.91
T1,1915-06-22 00:00:00+00:00,9.6,10.1,10.1,10.1,11.8,12.4,13.520000000000001,13.91
T1,1915-06-23 00:00:00+00:00,8.5,9.75,9.9,10.1,11.8,12.4,13.520000000000001,13.91
T1,1915-06-24 00:00:00+00:00,8.2,8.83,9.16,9.85,10.1,12.4,13.520000000000001,13.91
T1,1915-06-25 00:00:00+00:00,8.2,8.29,8.379999999999999,9.05,10.1,10.95,12.8,13.549999999999999
T1,1915-06-26 00:00:00+00:00,10.6,8.2,8.2,8.35,9.6,10.1,11.780000000000001,13.039999999999997
T1,1915-06-27 00:00:00+00:00,7.5,8.2,8.2,8.35,9.6,10.1,10.3,10.45
T1,1915-06-28 00:00:00+00:00,6.9,7.71,7.92,8.2,8.5,9.85,10.3,10.45
T1,1915-06-29 00:00:00+00:00,6.9,7.08,7.26,7.85,8.2,9.05,10.0,10.299999999999999
T1,1915-06-30 00:00:00+00:00,6.9,6.9,6.9,7.2,8.2,8.35,9.34,9.969999999999999
T1,1915-07-01 00:00:00+00:00,7.8,6.9,6.9,6.9,7.5,8.2,9.16,9.879999999999997
T1,1915-07-02 00:00:00+00:00,7.8,6.9,6.9,6.9,7.5,8.0,9.16,9.879999999999997
T1,1915-07-03 00:00:00+00:00,6.9,6.9,6.9,6.9,7.5,7.8,8.920000000000002,9.759999999999998
T1,1915-07-04 00:00:00+00:00,6.9,6.9,6.9,6.9,6.9,7.65,7.8,7.8
T1,1915-07-05 00:00:00+00:00,8.2,6.9,6.9,6.9,6.9,7.35,7.8,7.8
T1,1915-07-06 00:00:00+00:00,9.2,6.9,6.9,6.9,6.9,7.8,7.96,8.079999999999998
T1,1915-07-07 00:00:00+00:00,8.8,6.9,6.9,6.9,7.8,8.0,8.6,8.899999999999999
T1,1915-07-08 00:00:00+00:00,8.8,6.9,6.9,7.35,7.8,8.5,8.96,9.08
T1,1915-07-09 00:00:00+00:00,8.8,6.9,6.9,7.35,8.2,8.8,8.96,9.08
T1,1915-07-10 00:00:00+00:00,8.2,6.9,6.9,7.55,8.8,8.8,8.96,9.08
T1,1915-07-11 00:00:00+00:00,7.2,7.29,7.68,8.2,8.8,8.8,8.96,9.08
T1,1915-07-12 00:00:00+00:00,8.8,7.5,7.8,8.2,8.8,8.8,8.96,9.08
T1,1915-07-13 00:00:00+00:00,8.5,7.5,7.8,8.5,8.8,8.8,8.96,9.08
T1,1915-07-14 00:00:00+00:00,8.2,7.5,7.8,8.35,8.8,8.8,8.8,8.8
T1,1915-07-15 00:00:00+00:00,7.5,7.5,7.8,8.2,8.5,8.8,8.8,8.8
T1,1915-07-16 00:00:00+00:00,7.2,7.29,7.38,7.85,8.2,8.65,8.8,8.8
T1,1915-07-17 00:00:00+00:00,7.2,7.2,7.2,7.35,8.2,8.35,8.620000000000001,8.71
T1,1915-07-18 00:00:00+00:00,8.5,7.2,7.2,7.2,7.5,8.35,8.620000000000001,8.71
T1,1915-07-19 00:00:00+00:00,9.2,7.2,7.2,7.35,8.2,8.5,8.620000000000001,8.71
T1,1915-07-20 00:00:00+00:00,9.3,7.2,7.2,7.35,8.2,8.5,8.78,8.989999999999998
T1,1915-07-21 00:00:00+00:00,8.8,7.2,7.2,7.35,8.2,8.85,9.24,9.27
T1,1915-07-22 00:00:00+00:00,7.5,7.2,7.2,7.35,8.5,9.0,9.24,9.27
T1,1915-07-23 00:00:00+00:00,7.9,7.2,7.2,7.35,8.5,9.0,9.24,9.27
T1,1915-07-24 00:00:00+00:00,7.4,7.29,7.38,7.7,8.5,9.0,9.24,9.27
T1,1915-07-25 00:00:00+00:00,7.1,7.430000000000001,7.46,7.7,8.5,9.0,9.24,9.27
T1,1915-07-26 00:00:00+00:00,7.7,7.1899999999999995,7.28,7.45,7.9,9.0,9.24,9.27
T1,1915-07-27 00:00:00+00:00,7.5,7.1899999999999995,7.28,7.45,7.7,8.350000000000001,9.0,9.15
T1,1915-07-28 00:00:00+00:00,7.7,7.1899999999999995,7.28,7.45,7.5,7.800000000000001,8.260000000000002,8.53
T1,1915-07-29 00:00:00+00:00,7.5,7.1899999999999995,7.28,7.45,7.5,7.7,7.78,7.84
T1,1915-07-30 00:00:00+00:00,7.5,7.1899999999999995,7.28,7.45,7.5,7.7,7.78,7.84
T1,1915-07-31 00:00:00+00:00,7.2,7.1899999999999995,7.28,7.45,7.5,7.6,7.7,7.7
T1,1915-08-01 00:00:00+00:00,7.7,7.13,7.16,7.35,7.5,7.6,7.7,7.7
T1,1915-08-02 00:00:00+00:00,7.8,7.29,7.38,7.5,7.5,7.7,7.7,7.7
T1,1915-08-03 00:00:00+00:00,10.9,7.29,7.38,7.5,7.5,7.7,7.74,7.77
T1,1915-08-04 00:00:00+00:00,15.0,7.29,7.38,7.5,7.7,7.75,9.040000000000001,9.969999999999999
T1,1915-08-05 00:00:00+00:00,15.3,7.29,7.38,7.5,7.7,9.35,12.540000000000001,13.769999999999998
T1,1915-08-06 00:00:00+00:00,16.4,7.29,7.38,7.6,7.8,12.95,15.120000000000001,15.21
T1,1915-08-07 00:00:00+00:00,16.4,7.3500000000000005,7.5,7.75,10.9,15.15,15.74,16.069999999999997
T1,1915-08-08 00:00:00+00:00,14.3,7.73,7.76,9.35,15.0,15.85,16.4,16.4
T1,1915-08-09 00:00:00+00:00,12.3,8.73,9.66,12.600000000000001,15.0,15.85,16.4,16.4
T1,1915-08-10 00:00:00+00:00,11.3,11.32,11.74,13.3,15.0,15.85,16.4,16.4
T1,1915-08-11 00:00:00+00:00,10.9,11.600000000000001,11.9,13.3,15.0,15.85,16.4,16.4
T1,1915-08-12 00:00:00+00:00,13.0,11.020000000000001,11.14,11.8,14.3,15.85,16.4,16.4
T1,1915-08-13 00:00:00+00:00,16.0,11.020000000000001,11.14,11.8,13.0,15.35,16.4,16.4
T1,1915-08-14 00:00:00+00:00,14.3,11.020000000000001,11.14,11.8,13.0,15.15,16.16,16.279999999999998
T1,1915-08-15 00:00:00+00:00,13.7,11.020000000000001,11.14,11.8,13.0,14.3,14.98,15.489999999999998
T1,1915-08-16 00:00:00+00:00,13.6,11.020000000000001,11.14,11.8,13.0,14.0,14.98,15.489999999999998
T1,1915-08-17 00:00:00+00:00,11.8,11.020000000000001,11.14,12.15,13.6,14.0,14.98,15.489999999999998
T1,1915-08-18 00:00:00+00:00,10.5,11.17,11.440000000000001,12.4,13.6,14.0,14.98,15.489999999999998
T1,1915-08-19 00:00:00+00:00,9.2,10.89,11.280000000000001,12.4,13.6,14.0,14.98,15.489999999999998
T1,1915-08-20 00:00:00+00:00,8.8,9.59,9.98,11.15,13.6,14.0,14.98,15.489999999999998
T1,1915-08-21 00:00:00+00:00,8.5,8.92,9.04,9.85,11.8,13.649999999999999,13.94,14.12
T1,1915-08-22 00:00:00+00:00,8.8,8.59,8.68,9.0,10.5,12.7,13.639999999999999,13.67
T1,1915-08-23 00:00:00+00:00,9.6,8.59,8.68,8.8,9.2,11.15,12.520000000000001,13.059999999999999
T1,1915-08-24 00:00:00+00:00,11.3,8.59,8.68,8.8,9.2,10.05,11.020000000000001,11.41
T1,1915-08-25 00:00:00+00:00,14.9,8.59,8.68,8.8,9.2,10.05,10.82,11.06
T1,1915-08-26 00:00:00+00:00,14.9,8.59,8.68,8.8,9.2,10.45,12.740000000000002,13.819999999999999
T1,1915-08-27 00:00:00+00:00,11.8,8.59,8.68,8.8,9.6,13.100000000000001,14.9,14.9
T1,1915-08-28 00:00:00+00:00,11.3,8.59,8.68,9.2,11.3,13.350000000000001,14.9,14.9
T1,1915-08-29 00:00:00+00:00,10.1,9.040000000000001,9.28,10.45,11.3,13.350000000000001,14.9,14.9
T1,1915-08-30 00:00:00+00:00,10.9,9.75,9.9,10.7,11.3,13.350000000000001,14.9,14.9
T1,1915-08-31 00:00:00+00:00,9.6,10.34,10.58,11.100000000000001,11.3,13.350000000000001,14.9,14.9
T1,1915-09-01 00:00:00+00:00,8.8,9.75,9.9,10.5,11.3,13.350000000000001,14.9,14.9
T1,1915-09-02 00:00:00+00:00,8.6,9.040000000000001,9.28,9.85,10.9,11.55,13.040000000000001,13.969999999999999
T1,1915-09-03 00:00:00+00:00,8.2,8.66,8.72,9.2,10.1,11.100000000000001,11.5,11.65
T1,1915-09-04 00:00:00+00:00,7.8,8.32,8.44,8.7,9.6,10.5,11.06,11.18
T1,1915-09-05 00:00:00+00:00,8.2,7.92,8.04,8.399999999999999,8.8,9.85,10.42,10.66
T1,1915-09-06 00:00:00+00:00,7.8,7.92,8.04,8.2,8.6,9.2,10.120000000000001,10.51
T1,1915-09-07 00:00:00+00:00,6.9,7.8,7.8,8.0,8.2,8.7,9.120000000000001,9.36
T1,1915-09-08 00:00:00+00:00,9.3,7.17,7.44,7.8,8.2,8.399999999999999,8.68,8.74
T1,1915-09-09 00:00:00+00:00,10.5,7.17,7.44,7.8,8.2,8.399999999999999,8.88,9.09
T1,1915-09-10 00:00:00+00:00,11.3,7.17,7.44,7.8,8.2,8.75,9.780000000000001,10.139999999999999
T1,1915-09-11 00:00:00+00:00,10.5,7.17,7.44,7.8,8.2,9.9,10.82,11.06
T1,1915-09-12 00:00:00+00:00,9.6,7.17,7.44,8.0,9.3,10.5,10.82,11.06
T1,1915-09-13 00:00:00+00:00,19.7,7.17,7.44,8.55,9.6,10.5,10.82,11.06
T1,1915-09-14 00:00:00+00:00,30.9,7.620000000000001,8.34,9.45,10.5,10.9,14.660000000000004,17.179999999999993
