series_name,timestamp,value
T1,1969-03-27 00:00:00+00:00,9698.0
T1,1969-03-28 00:00:00+00:00,10326.0
T1,1969-03-29 00:00:00+00:00,8908.0
T1,1969-03-30 00:00:00+00:00,8186.0
T1,1969-03-31 00:00:00+00:00,9592.0
T1,1969-04-01 00:00:00+00:00,9960.0
T1,1969-04-02 00:00:00+00:00,9978.0
T1,1969-04-03 00:00:00+00:00,9530.0
T1,1969-04-04 00:00:00+00:00,9572.0
T1,1969-04-05 00:00:00+00:00,8748.0
T1,1969-04-06 00:00:00+00:00,8008.0
T1,1969-04-07 00:00:00+00:00,9374.0
T1,1969-04-08 00:00:00+00:00,10176.0
T1,1969-04-09 00:00:00+00:00,9852.0
T1,1969-04-10 00:00:00+00:00,9708.0
T1,1969-04-11 00:00:00+00:00,9920.0
T1,1969-04-12 00:00:00+00:00,8940.0
T1,1969-04-13 00:00:00+00:00,8134.0
T1,1969-04-14 00:00:00+00:00,9566.0
T1,1969-04-15 00:00:00+00:00,10428.0
T1,1969-04-16 00:00:00+00:00,9840.0
T1,1969-04-17 00:00:00+00:00,9876.0
T1,1969-04-18 00:00:00+00:00,9872.0
T1,1969-04-19 00:00:00+00:00,8994.0
T1,1969-04-20 00:00:00+00:00,7928.0
T1,1969-04-21 00:00:00+00:00,9610.0
T1,1969-04-22 00:00:00+00:00,10226.0
T1,1969-04-23 00:00:00+00:00,9868.0
T1,1969-04-24 00:00:00+00:00,9472.0
T1,1969-04-25 00:00:00+00:00,9646.0
T1,1969-04-26 00:00:00+00:00,8922.0
T1,1969-04-27 00:00:00+00:00,7966.0
T1,1969-04-28 00:00:00+00:00,9518.0
T1,1969-04-29 00:00:00+00:00,9700.0
T1,1969-04-30 00:00:00+00:00,9138.0
T1,1969-05-01 00:00:00+00:00,9206.0
T1,1969-05-02 00:00:00+00:00,9736.0
T1,1969-05-03 00:00:00+00:00,8768.0
T1,1969-05-04 00:00:00+00:00,8094.0
T1,1969-05-05 00:00:00+00:00,9930.0
T1,1969-05-06 00:00:00+00:00,9964.0
T1,1969-05-07 00:00:00+00:00,9626.0
T1,1969-05-08 00:00:00+00:00,9484.0
T1,1969-05-09 00:00:00+00:00,9362.0
T1,1969-05-10 00:00:00+00:00,8516.0
T1,1969-05-11 00:00:00+00:00,8122.0
T1,1969-05-12 00:00:00+00:00,9306.0
T1,1969-05-13 00:00:00+00:00,9862.0
T1,1969-05-14 00:00:00+00:00,9184.0
T1,1969-05-15 00:00:00+00:00,9524.0
T1,1969-05-16 00:00:00+00:00,9824.0
T1,1969-05-17 00:00:00+00:00,8946.0
T1,1969-05-18 00:00:00+00:00,8028.0
T1,1969-05-19 00:00:00+00:00,9494.0
T1,1969-05-20 00:00:00+00:00,10388.0
T1,1969-05-21 00:00:00+00:00,9766.0
T1,1969-05-22 00:00:00+00:00,9406.0
T1,1969-05-23 00:00:00+00:00,9584.0
T1,1969-05-24 00:00:00+00:00,8558.0
T1,1969-05-25 00:00:00+00:00,8226.0
T1,1969-05-26 00:00:00+00:00,9840.0
T1,1969-05-27 00:00:00+00:00,10352.0
T1,1969-05-28 00:00:00+00:00,9938.0
T1,1969-05-29 00:00:00+00:00,10190.0
T1,1969-05-30 00:00:00+00:00,9154.0
T1,1969-05-31 00:00:00+00:00,8640.0
T1,1969-06-01 00:00:00+00:00,8426.0
T1,1969-06-02 00:00:00+00:00,9862.0
T1,1969-06-03 00:00:00+00:00,10158.0
T1,1969-06-04 00:00:00+00:00,9838.0
T1,1969-06-05 00:00:00+00:00,9588.0
T1,1969-06-06 00:00:00+00:00,10006.0
T1,1969-06-07 00:00:00+00:00,8814.0
T1,1969-06-08 00:00:00+00:00,8226.0
T1,1969-06-09 00:00:00+00:00,9738.0
T1,1969-06-10 00:00:00+00:00,10320.0
T1,1969-06-11 00:00:00+00:00,9950.0
T1,1969-06-12 00:00:00+00:00,10220.0
T1,1969-06-13 00:00:00+00:00,9852.0
T1,1969-06-14 00:00:00+00:00,8920.0
T1,1969-06-15 00:00:00+00:00,8402.0
T1,1969-06-16 00:00:00+00:00,9744.0
T1,1969-06-17 00:00:00+00:00,10294.0
T1,1969-06-18 00:00:00+00:00,10220.0
T1,1969-06-19 00:00:00+00:00,9756.0
T1,1969-06-20 00:00:00+00:00,10424.0
T1,1969-06-21 00:00:00+00:00,9034.0
T1,1969-06-22 00:00:00+00:00,8612.0
T1,1969-06-23 00:00:00+00:00,9880.0
T1,1969-06-24 00:00:00+00:00,10624.0
T1,1969-06-25 00:00:00+00:00,10466.0
T1,1969-06-26 00:00:00+00:00,10344.0
T1,1969-06-27 00:00:00+00:00,10776.0
T1,1969-06-28 00:00:00+00:00,9566.0
T1,1969-06-29 00:00:00+00:00,8800.0
T1,1969-06-30 00:00:00+00:00,10588.0
T1,1969-07-01 00:00:00+00:00,11146.0
T1,1969-07-02 00:00:00+00:00,10758.0
T1,1969-07-03 00:00:00+00:00,10562.0
T1,1969-07-04 00:00:00+00:00,9168.0
T1,1969-07-05 00:00:00+00:00,9248.0
T1,1969-07-06 00:00:00+00:00,8860.0
T1,1969-07-07 00:00:00+00:00,10634.0
T1,1969-07-08 00:00:00+00:00,10842.0
T1,1969-07-09 00:00:00+00:00,10576.0
T1,1969-07-10 00:00:00+00:00,10562.0
T1,1969-07-11 00:00:00+00:00,10686.0
T1,1969-07-12 00:00:00+00:00,9472.0
T1,1969-07-13 00:00:00+00:00,8978.0
T1,1969-07-14 00:00:00+00:00,10242.0
T1,1969-07-15 00:00:00+00:00,11296.0
T1,1969-07-16 00:00:00+00:00,10698.0
T1,1969-07-17 00:00:00+00:00,10668.0
T1,1969-07-18 00:00:00+00:00,10632.0
T1,1969-07-19 00:00:00+00:00,9674.0
T1,1969-07-20 00:00:00+00:00,8940.0
T1,1969-07-21 00:00:00+00:00,10196.0
T1,1969-07-22 00:00:00+00:00,11040.0
T1,1969-07-23 00:00:00+00:00,10468.0
T1,1969-07-24 00:00:00+00:00,10430.0
T1,1969-07-25 00:00:00+00:00,10688.0
T1,1969-07-26 00:00:00+00:00,9786.0
T1,1969-07-27 00:00:00+00:00,9408.0
T1,1969-07-28 00:00:00+00:00,10548.0
T1,1969-07-29 00:00:00+00:00,11102.0
T1,1969-07-30 00:00:00+00:00,10634.0
T1,1969-07-31 00:00:00+00:00,10346.0
T1,1969-08-01 00:00:00+00:00,10730.0
T1,1969-08-02 00:00:00+00:00,9982.0
T1,1969-08-03 00:00:00+00:00,9082.0
T1,1969-08-04 00:00:00+00:00,10450.0
T1,1969-08-05 00:00:00+00:00,10944.0
T1,1969-08-06 00:00:00+00:00,10852.0
T1,1969-08-07 00:00:00+00:00,10382.0
T1,1969-08-08 00:00:00+00:00,11302.0
T1,1969-08-09 00:00:00+00:00,10092.0
T1,1969-08-10 00:00:00+00:00,9106.0
T1,1969-08-11 00:00:00+00:00,10706.0
T1,1969-08-12 00:00:00+00:00,11138.0
T1,1969-08-13 00:00:00+00:00,10802.0
T1,1969-08-14 00:00:00+00:00,10726.0
T1,1969-08-15 00:00:00+00:00,10910.0
T1,1969-08-16 00:00:00+00:00,9772.0
T1,1969-08-17 00:00:00+00:00,9124.0
T1,1969-08-18 00:00:00+00:00,10650.0
T1,1969-08-19 00:00:00+00:00,11410.0
T1,1969-08-20 00:00:00+00:00,10918.0
T1,1969-08-21 00:00:00+00:00,10184.0
T1,1969-08-22 00:00:00+00:00,10586.0
T1,1969-08-23 00:00:00+00:00,9660.0
T1,1969-08-24 00:00:00+00:00,9084.0
T1,1969-08-25 00:00:00+00:00,10586.0
T1,1969-08-26 00:00:00+00:00,11082.0
T1,1969-08-27 00:00:00+00:00,10638.0
T1,1969-08-28 00:00:00+00:00,10616.0
T1,1969-08-29 00:00:00+00:00,10714.0
T1,1969-08-30 00:00:00+00:00,9708.0
T1,1969-08-31 00:00:00+00:00,8986.0
T1,1969-09-01 00:00:00+00:00,9012.0
T1,1969-09-02 00:00:00+00:00,10686.0
T1,1969-09-03 00:00:00+00:00,11044.0
T1,1969-09-04 00:00:00+00:00,10506.0
T1,1969-09-05 00:00:00+00:00,10610.0
T1,1969-09-06 00:00:00+00:00,9710.0
T1,1969-09-07 00:00:00+00:00,9196.0
T1,1969-09-08 00:00:00+00:00,10508.0
T1,1969-09-09 00:00:00+00:00,10598.0
T1,1969-09-10 00:00:00+00:00,10450.0
T1,1969-09-11 00:00:00+00:00,10408.0
T1,1969-09-12 00:00:00+00:00,10752.0
T1,1969-09-13 00:00:00+00:00,9534.0
T1,1969-09-14 00:00:00+00:00,9204.0
T1,1969-09-15 00:00:00+00:00,10728.0
T1,1969-09-16 00:00:00+00:00,11142.0
T1,1969-09-17 00:00:00+00:00,10864.0
T1,1969-09-18 00:00:00+00:00,10876.0
T1,1969-09-19 00:00:00+00:00,10832.0
T1,1969-09-20 00:00:00+00:00,10040.0
T1,1969-09-21 00:00:00+00:00,9368.0
T1,1969-09-22 00:00:00+00:00,10970.0
T1,1969-09-23 00:00:00+00:00,11300.0
T1,1969-09-24 00:00:00+00:00,10898.0
T1,1969-09-25 00:00:00+00:00,10840.0
T1,1969-09-26 00:00:00+00:00,11154.0
T1,1969-09-27 00:00:00+00:00,10170.0
T1,1969-09-28 00:00:00+00:00,9198.0
T1,1969-09-29 00:00:00+00:00,10708.0
T1,1969-09-30 00:00:00+00:00,11138.0
T1,1969-10-01 00:00:00+00:00,10910.0
T1,1969-10-02 00:00:00+00:00,10656.0
T1,1969-10-03 00:00:00+00:00,10922.0
T1,1969-10-04 00:00:00+00:00,9710.0
T1,1969-10-05 00:00:00+00:00,8972.0
T1,1969-10-06 00:00:00+00:00,10318.0
T1,1969-10-07 00:00:00+00:00,10654.0
T1,1969-10-08 00:00:00+00:00,10510.0
T1,1969-10-09 00:00:00+00:00,10710.0
T1,1969-10-10 00:00:00+00:00,10748.0
T1,1969-10-11 00:00:00+00:00,9566.0
T1,1969-10-12 00:00:00+00:00,9014.0
T1,1969-10-13 00:00:00+00:00,9996.0
T1,1969-10-14 00:00:00+00:00,10618.0
T1,1969-10-15 00:00:00+00:00,10120.0
T1,1969-10-16 00:00:00+00:00,9918.0
T1,1969-10-17 00:00:00+00:00,10338.0
T1,1969-10-18 00:00:00+00:00,9172.0
T1,1969-10-19 00:00:00+00:00,8586.0
T1,1969-10-20 00:00:00+00:00,10148.0
T1,1969-10-21 00:00:00+00:00,10674.0
T1,1969-10-22 00:00:00+00:00,10300.0
T1,1969-10-23 00:00:00+00:00,9814.0
T1,1969-10-24 00:00:00+00:00,10010.0
T1,1969-10-25 00:00:00+00:00,9258.0
T1,1969-10-26 00:00:00+00:00,8864.0
T1,1969-10-27 00:00:00+00:00,10372.0
T1,1969-10-28 00:00:00+00:00,10640.0
T1,1969-10-29 00:00:00+00:00,10104.0
T1,1969-10-30 00:00:00+00:00,10110.0
T1,1969-10-31 00:00:00+00:00,10144.0
T1,1969-11-01 00:00:00+00:00,9342.0
T1,1969-11-02 00:00:00+00:00,8904.0
T1,1969-11-03 00:00:00+00:00,10338.0
T1,1969-11-04 00:00:00+00:00,10772.0
T1,1969-11-05 00:00:00+00:00,10020.0
T1,1969-11-06 00:00:00+00:00,10240.0
T1,1969-11-07 00:00:00+00:00,10660.0
T1,1969-11-08 00:00:00+00:00,9678.0
T1,1969-11-09 00:00:00+00:00,9022.0
T1,1969-11-10 00:00:00+00:00,10342.0
T1,1969-11-11 00:00:00+00:00,10878.0
T1,1969-11-12 00:00:00+00:00,10324.0
T1,1969-11-13 00:00:00+00:00,10100.0
T1,1969-11-14 00:00:00+00:00,10396.0
T1,1969-11-15 00:00:00+00:00,9298.0
T1,1969-11-16 00:00:00+00:00,8660.0
T1,1969-11-17 00:00:00+00:00,10286.0
T1,1969-11-18 00:00:00+00:00,10698.0
T1,1969-11-19 00:00:00+00:00,10260.0
T1,1969-11-20 00:00:00+00:00,10258.0
T1,1969-11-21 00:00:00+00:00,10168.0
T1,1969-11-22 00:00:00+00:00,9438.0
T1,1969-11-23 00:00:00+00:00,8866.0
T1,1969-11-24 00:00:00+00:00,10462.0
T1,1969-11-25 00:00:00+00:00,10864.0
T1,1969-11-26 00:00:00+00:00,10074.0
T1,1969-11-27 00:00:00+00:00,8248.0
T1,1969-11-28 00:00:00+00:00,9948.0
T1,1969-11-29 00:00:00+00:00,9332.0
T1,1969-11-30 00:00:00+00:00,8966.0
T1,1969-12-01 00:00:00+00:00,10648.0
T1,1969-12-02 00:00:00+00:00,10736.0
T1,1969-12-03 00:00:00+00:00,10300.0
T1,1969-12-04 00:00:00+00:00,10254.0
T1,1969-12-05 00:00:00+00:00,10428.0
T1,1969-12-06 00:00:00+00:00,9420.0
T1,1969-12-07 00:00:00+00:00,8740.0
T1,1969-12-08 00:00:00+00:00,10646.0
T1,1969-12-09 00:00:00+00:00,10730.0
T1,1969-12-10 00:00:00+00:00,10348.0
T1,1969-12-11 00:00:00+00:00,10300.0
T1,1969-12-12 00:00:00+00:00,10758.0
T1,1969-12-13 00:00:00+00:00,9602.0
T1,1969-12-14 00:00:00+00:00,8762.0
T1,1969-12-15 00:00:00+00:00,10898.0
T1,1969-12-16 00:00:00+00:00,11022.0
T1,1969-12-17 00:00:00+00:00,10646.0
T1,1969-12-18 00:00:00+00:00,10426.0
T1,1969-12-19 00:00:00+00:00,10912.0
T1,1969-12-20 00:00:00+00:00,9822.0
T1,1969-12-21 00:00:00+00:00,8864.0
T1,1969-12-22 00:00:00+00:00,10492.0
T1,1969-12-23 00:00:00+00:00,9856.0
T1,1969-12-24 00:00:00+00:00,8978.0
T1,1969-12-25 00:00:00+00:00,8284.0
T1,1969-12-26 00:00:00+00:00,9910.0
T1,1969-12-27 00:00:00+00:00,9304.0
T1,1969-12-28 00:00:00+00:00,9004.0
T1,1969-12-29 00:00:00+00:00,10980.0
T1,1969-12-30 00:00:00+00:00,12232.0
T1,1969-12-31 00:00:00+00:00,11122.0
T1,1970-01-01 00:00:00+00:00,8372.0
T1,1970-01-02 00:00:00+00:00,9234.0
T1,1970-01-03 00:00:00+00:00,9162.0
T1,1970-01-04 00:00:00+00:00,8620.0
T1,1970-01-05 00:00:00+00:00,9852.0
T1,1970-01-06 00:00:00+00:00,10202.0
T1,1970-01-07 00:00:00+00:00,10020.0
T1,1970-01-08 00:00:00+00:00,9756.0
T1,1970-01-09 00:00:00+00:00,9844.0
T1,1970-01-10 00:00:00+00:00,9270.0
T1,1970-01-11 00:00:00+00:00,9158.0
T1,1970-01-12 00:00:00+00:00,10474.0
T1,1970-01-13 00:00:00+00:00,10580.0
T1,1970-01-14 00:00:00+00:00,10244.0
T1,1970-01-15 00:00:00+00:00,9946.0
T1,1970-01-16 00:00:00+00:00,10276.0
T1,1970-01-17 00:00:00+00:00,9598.0
T1,1970-01-18 00:00:00+00:00,8948.0
T1,1970-01-19 00:00:00+00:00,10124.0
T1,1970-01-20 00:00:00+00:00,10524.0
T1,1970-01-21 00:00:00+00:00,10096.0
T1,1970-01-22 00:00:00+00:00,9686.0
T1,1970-01-23 00:00:00+00:00,10202.0
T1,1970-01-24 00:00:00+00:00,9470.0
T1,1970-01-25 00:00:00+00:00,8792.0
T1,1970-01-26 00:00:00+00:00,10160.0
T1,1970-01-27 00:00:00+00:00,10602.0
T1,1970-01-28 00:00:00+00:00,10188.0
T1,1970-01-29 00:00:00+00:00,9816.0
T1,1970-01-30 00:00:00+00:00,9912.0
T1,1970-01-31 00:00:00+00:00,9012.0
T1,1970-02-01 00:00:00+00:00,9042.0
T1,1970-02-02 00:00:00+00:00,10542.0
T1,1970-02-03 00:00:00+00:00,10712.0
T1,1970-02-04 00:00:00+00:00,10086.0
T1,1970-02-05 00:00:00+00:00,9766.0
T1,1970-02-06 00:00:00+00:00,10220.0
T1,1970-02-07 00:00:00+00:00,9562.0
T1,1970-02-08 00:00:00+00:00,9016.0
T1,1970-02-09 00:00:00+00:00,10226.0
T1,1970-02-10 00:00:00+00:00,10620.0
T1,1970-02-11 00:00:00+00:00,10288.0
T1,1970-02-12 00:00:00+00:00,10058.0
T1,1970-02-13 00:00:00+00:00,10110.0
T1,1970-02-14 00:00:00+00:00,9558.0
T1,1970-02-15 00:00:00+00:00,9136.0
T1,1970-02-16 00:00:00+00:00,10260.0
T1,1970-02-17 00:00:00+00:00,10676.0
T1,1970-02-18 00:00:00+00:00,10472.0
T1,1970-02-19 00:00:00+00:00,10072.0
T1,1970-02-20 00:00:00+00:00,10544.0
T1,1970-02-21 00:00:00+00:00,9314.0
T1,1970-02-22 00:00:00+00:00,8986.0
T1,1970-02-23 00:00:00+00:00,10168.0
T1,1970-02-24 00:00:00+00:00,10782.0
T1,1970-02-25 00:00:00+00:00,10574.0
T1,1970-02-26 00:00:00+00:00,10408.0
T1,1970-02-27 00:00:00+00:00,10264.0
T1,1970-02-28 00:00:00+00:00,9720.0
T1,1970-03-01 00:00:00+00:00,8882.0
T1,1970-03-02 00:00:00+00:00,10170.0
T1,1970-03-03 00:00:00+00:00,11306.0
T1,1970-03-04 00:00:00+00:00,10600.0
T1,1970-03-05 00:00:00+00:00,10258.0
T1,1970-03-06 00:00:00+00:00,10504.0
T1,1970-03-07 00:00:00+00:00,9460.0
T1,1970-03-08 00:00:00+00:00,8926.0
T1,1970-03-09 00:00:00+00:00,10340.0
T1,1970-03-10 00:00:00+00:00,10744.0
T1,1970-03-11 00:00:00+00:00,10410.0
T1,1970-03-12 00:00:00+00:00,10180.0
T1,1970-03-13 00:00:00+00:00,10140.0
T1,1970-03-14 00:00:00+00:00,9450.0
T1,1970-03-15 00:00:00+00:00,8596.0
T1,1970-03-16 00:00:00+00:00,10058.0
T1,1970-03-17 00:00:00+00:00,10694.0
T1,1970-03-18 00:00:00+00:00,10278.0
T1,1970-03-19 00:00:00+00:00,10100.0
T1,1970-03-20 00:00:00+00:00,10206.0
T1,1970-03-21 00:00:00+00:00,9390.0
T1,1970-03-22 00:00:00+00:00,8784.0
T1,1970-03-23 00:00:00+00:00,10334.0
T1,1970-03-24 00:00:00+00:00,10556.0
T1,1970-03-25 00:00:00+00:00,10148.0
T1,1970-03-26 00:00:00+00:00,9886.0
T1,1970-03-27 00:00:00+00:00,9792.0
T1,1970-03-28 00:00:00+00:00,8764.0
T1,1970-03-29 00:00:00+00:00,8314.0
T1,1970-03-30 00:00:00+00:00,9766.0
T1,1970-03-31 00:00:00+00:00,10172.0
T1,1970-04-01 00:00:00+00:00,10002.0
T1,1970-04-02 00:00:00+00:00,10134.0
T1,1970-04-03 00:00:00+00:00,10116.0
T1,1970-04-04 00:00:00+00:00,9234.0
T1,1970-04-05 00:00:00+00:00,8522.0
T1,1970-04-06 00:00:00+00:00,10052.0
T1,1970-04-07 00:00:00+00:00,10474.0
T1,1970-04-08 00:00:00+00:00,9950.0
T1,1970-04-09 00:00:00+00:00,9898.0
T1,1970-04-10 00:00:00+00:00,10072.0
T1,1970-04-11 00:00:00+00:00,9040.0
T1,1970-04-12 00:00:00+00:00,8214.0
T1,1970-04-13 00:00:00+00:00,9470.0
T1,1970-04-14 00:00:00+00:00,10100.0
T1,1970-04-15 00:00:00+00:00,9824.0
T1,1970-04-16 00:00:00+00:00,9668.0
T1,1970-04-17 00:00:00+00:00,9706.0
T1,1970-04-18 00:00:00+00:00,8786.0
T1,1970-04-19 00:00:00+00:00,8174.0
T1,1970-04-20 00:00:00+00:00,9574.0
T1,1970-04-21 00:00:00+00:00,10098.0
T1,1970-04-22 00:00:00+00:00,9714.0
T1,1970-04-23 00:00:00+00:00,9518.0
T1,1970-04-24 00:00:00+00:00,9860.0
T1,1970-04-25 00:00:00+00:00,8824.0
T1,1970-04-26 00:00:00+00:00,8278.0
T1,1970-04-27 00:00:00+00:00,9910.0
T1,1970-04-28 00:00:00+00:00,10300.0
T1,1970-04-29 00:00:00+00:00,9728.0
T1,1970-04-30 00:00:00+00:00,9684.0
T1,1970-05-01 00:00:00+00:00,9946.0
T1,1970-05-02 00:00:00+00:00,8740.0
T1,1970-05-03 00:00:00+00:00,8036.0
T1,1970-05-04 00:00:00+00:00,9752.0
T1,1970-05-05 00:00:00+00:00,10136.0
T1,1970-05-06 00:00:00+00:00,9712.0
T1,1970-05-07 00:00:00+00:00,9632.0
T1,1970-05-08 00:00:00+00:00,9836.0
T1,1970-05-09 00:00:00+00:00,8996.0
T1,1970-05-10 00:00:00+00:00,8428.0
T1,1970-05-11 00:00:00+00:00,10080.0
T1,1970-05-12 00:00:00+00:00,10436.0
T1,1970-05-13 00:00:00+00:00,10026.0
T1,1970-05-14 00:00:00+00:00,9812.0
T1,1970-05-15 00:00:00+00:00,10214.0
T1,1970-05-16 00:00:00+00:00,8946.0
T1,1970-05-17 00:00:00+00:00,8030.0
T1,1970-05-18 00:00:00+00:00,10022.0
T1,1970-05-19 00:00:00+00:00,10436.0
T1,1970-05-20 00:00:00+00:00,10044.0
T1,1970-05-21 00:00:00+00:00,10244.0
T1,1970-05-22 00:00:00+00:00,10362.0
T1,1970-05-23 00:00:00+00:00,9424.0
T1,1970-05-24 00:00:00+00:00,8718.0
T1,1970-05-25 00:00:00+00:00,10076.0
T1,1970-05-26 00:00:00+00:00,10598.0
T1,1970-05-27 00:00:00+00:00,10034.0
T1,1970-05-28 00:00:00+00:00,10040.0
T1,1970-05-29 00:00:00+00:00,9984.0
T1,1970-05-30 00:00:00+00:00,8868.0
T1,1970-05-31 00:00:00+00:00,8388.0
T1,1970-06-01 00:00:00+00:00,10124.0
T1,1970-06-02 00:00:00+00:00,10882.0
T1,1970-06-03 00:00:00+00:00,10270.0
T1,1970-06-04 00:00:00+00:00,9964.0
T1,1970-06-05 00:00:00+00:00,10060.0
T1,1970-06-06 00:00:00+00:00,9516.0
T1,1970-06-07 00:00:00+00:00,8500.0
T1,1970-06-08 00:00:00+00:00,9946.0
T1,1970-06-09 00:00:00+00:00,10764.0
T1,1970-06-10 00:00:00+00:00,10330.0
T1,1970-06-11 00:00:00+00:00,10518.0
T1,1970-06-12 00:00:00+00:00,10774.0
T1,1970-06-13 00:00:00+00:00,9212.0
T1,1970-06-14 00:00:00+00:00,8614.0
T1,1970-06-15 00:00:00+00:00,10216.0
T1,1970-06-16 00:00:00+00:00,10878.0
T1,1970-06-17 00:00:00+00:00,10610.0
T1,1970-06-18 00:00:00+00:00,10520.0
T1,1970-06-19 00:00:00+00:00,10390.0
T1,1970-06-20 00:00:00+00:00,9600.0
T1,1970-06-21 00:00:00+00:00,8568.0
T1,1970-06-22 00:00:00+00:00,10352.0
T1,1970-06-23 00:00:00+00:00,10678.0
T1,1970-06-24 00:00:00+00:00,10644.0
T1,1970-06-25 00:00:00+00:00,10326.0
T1,1970-06-26 00:00:00+00:00,10622.0
T1,1970-06-27 00:00:00+00:00,9672.0
T1,1970-06-28 00:00:00+00:00,8728.0
T1,1970-06-29 00:00:00+00:00,10506.0
T1,1970-06-30 00:00:00+00:00,11378.0
T1,1970-07-01 00:00:00+00:00,11108.0
T1,1970-07-02 00:00:00+00:00,11234.0
T1,1970-07-03 00:00:00+00:00,10516.0
T1,1970-07-04 00:00:00+00:00,9380.0
T1,1970-07-05 00:00:00+00:00,9020.0
T1,1970-07-06 00:00:00+00:00,10518.0
T1,1970-07-07 00:00:00+00:00,11292.0
T1,1970-07-08 00:00:00+00:00,10896.0
T1,1970-07-09 00:00:00+00:00,10716.0
T1,1970-07-10 00:00:00+00:00,10862.0
T1,1970-07-11 00:00:00+00:00,9690.0
T1,1970-07-12 00:00:00+00:00,9184.0
T1,1970-07-13 00:00:00+00:00,10568.0
